cell_line_id,drug,target_gene,target_token,target_rank,n_cells,top5,top10,top50,top100
CVCL_1577,Pentagastrin,CCKBR,3753,,6447,False,False,False,False
CVCL_0459,Lumateperone (tosylate),HTR2A,2679,,9056,False,False,False,False
CVCL_1478,Lumateperone (tosylate),HTR2A,2679,,2600,False,False,False,False
CVCL_1125,Lumateperone (tosylate),HTR2A,2679,,1382,False,False,False,False
CVCL_0399,Relugolix,GNRHR,3644,,604,False,False,False,False
CVCL_0359,Relugolix,GNRHR,3644,,1816,False,False,False,False
CVCL_1577,Medroxyprogesterone acetate,PGR,1561,,5954,False,False,False,False
CVCL_1285,Neratinib (maleate),EGFR,8862,,10202,False,False,False,False
CVCL_0359,Sinomenine,OPRM1,3993,,550,False,False,False,False
CVCL_1577,Goserelin (acetate),GNRHR,3644,,5748,False,False,False,False
CVCL_0359,Balsalazide (sodium hydrate),IL6,7244,,4004,False,False,False,False
CVCL_0459,Balsalazide (sodium hydrate),IL6,7244,,1382,False,False,False,False
CVCL_1285,Balsalazide (sodium hydrate),IL6,7244,,1620,False,False,False,False
CVCL_1715,Balsalazide (sodium hydrate),IL6,7244,2378.0,10828,False,False,False,False
CVCL_0152,Balsalazide (sodium hydrate),IL6,7244,,1058,False,False,False,False
CVCL_1531,Balsalazide (sodium hydrate),IL6,7244,,1218,False,False,False,False
CVCL_0320,Selinexor,XPO1,1582,,813,False,False,False,False
CVCL_0459,Selinexor,XPO1,1582,,3770,False,False,False,False
CVCL_0359,Selinexor,XPO1,1582,,3645,False,False,False,False
CVCL_0399,Selinexor,XPO1,1582,,596,False,False,False,False
CVCL_1478,Selinexor,XPO1,1582,,735,False,False,False,False
CVCL_0399,Amsacrine,TOP2A,6488,,632,False,False,False,False
CVCL_1715,Amsacrine,TOP2A,6488,,5623,False,False,False,False
CVCL_1285,Amsacrine,TOP2A,6488,,1530,False,False,False,False
CVCL_0459,Amsacrine,TOP2A,6488,,1931,False,False,False,False
CVCL_0399,Clonidine (hydrochloride),ADRA2A,9306,,1845,False,False,False,False
CVCL_0152,Clonidine (hydrochloride),ADRA2A,9306,,1791,False,False,False,False
CVCL_0504,Adagrasib,KRAS,6780,,677,False,False,False,False
CVCL_1577,Adagrasib,KRAS,6780,,8549,False,False,False,False
CVCL_1478,Berbamine,CACNA1C,9354,,568,False,False,False,False
CVCL_0399,Berbamine,CACNA1C,9354,,1298,False,False,False,False
CVCL_0099,Retinoic acid,RARB,1369,,2488,False,False,False,False
CVCL_0399,Retinoic acid,RARB,1369,,5444,False,False,False,False
CVCL_1285,Retinoic acid,RARB,1369,,5280,False,False,False,False
CVCL_1577,Pasireotide (acetate),SSTR1,7884,2842.0,44864,False,False,False,False
CVCL_0099,Furosemide,SLC12A1,1279,,1092,False,False,False,False
CVCL_1731,Furosemide,SLC12A1,1279,,1470,False,False,False,False
CVCL_1381,Clotrimazole,CYP2A6,43035,,2444,False,False,False,False
CVCL_1577,Clotrimazole,CYP2A6,43035,,2398,False,False,False,False
CVCL_1531,Clotrimazole,CYP2A6,43035,,1224,False,False,False,False
CVCL_1724,Clotrimazole,CYP2A6,43035,,2594,False,False,False,False
CVCL_1531,Sodium Salicylate,PTGS2,1242,,714,False,False,False,False
CVCL_1478,Sodium Salicylate,PTGS2,1242,,1311,False,False,False,False
CVCL_0152,(R)-Verapamil (hydrochloride),ABCB1,1665,,936,False,False,False,False
CVCL_1478,Temsirolimus,MTOR,17846,,567,False,False,False,False
CVCL_0099,Tofacitinib,JAK1,10726,,1962,False,False,False,False
CVCL_0399,Tofacitinib,JAK1,10726,,1680,False,False,False,False
CVCL_0332,Trimetrexate,DHFR,28211,,564,False,False,False,False
CVCL_0099,Terfenadine,HRH1,17153,,1247,False,False,False,False
CVCL_0152,Terfenadine,HRH1,17153,,620,False,False,False,False
CVCL_1531,Terfenadine,HRH1,17153,,1684,False,False,False,False
CVCL_0359,Tofacitinib (citrate),JAK1,10726,,1974,False,False,False,False
CVCL_1478,Tofacitinib (citrate),JAK1,10726,637.0,5649,False,False,False,False
CVCL_1478,Thymol,TRPA1,2901,764.0,795,False,False,False,False
CVCL_1577,Almonertinib (hydrochloride),EGFR,8862,,4720,False,False,False,False
CVCL_1724,Vilanterol,ADRB2,12551,,2062,False,False,False,False
CVCL_1731,Pentamidine (isethionate),PRLR,4189,,568,False,False,False,False
CVCL_1285,Pentamidine (isethionate),PRLR,4189,,825,False,False,False,False
CVCL_0399,Sulfisoxazole,EDNRA,9424,,3684,False,False,False,False
CVCL_1478,Sulfisoxazole,EDNRA,9424,,1386,False,False,False,False
CVCL_1724,Norepinephrine (hydrochloride),ADRA1A,5113,,11067,False,False,False,False
CVCL_1097,Norepinephrine (hydrochloride),ADRA1A,5113,,3941,False,False,False,False
CVCL_0359,Lidocaine (hydrochloride),MAP2K1,12490,,1662,False,False,False,False
CVCL_1531,Lidocaine (hydrochloride),MAP2K1,12490,,2241,False,False,False,False
CVCL_0152,Larotrectinib,NTRK1,17704,,1575,False,False,False,False
CVCL_0152,Cepharanthine,CYP3A4,10539,,3471,False,False,False,False
CVCL_1715,Tucidinostat,HDAC1,4573,,6900,False,False,False,False
CVCL_0399,Olanzapine,HTR2A,2679,,17277,False,False,False,False
CVCL_0152,Relugolix,GNRHR,3644,,1233,False,False,False,False
CVCL_1715,Medroxyprogesterone acetate,PGR,1561,,903,False,False,False,False
CVCL_0320,Medroxyprogesterone acetate,PGR,1561,,642,False,False,False,False
CVCL_1577,Neratinib (maleate),EGFR,8862,,4970,False,False,False,False
CVCL_1577,Sinomenine,OPRM1,3993,,4826,False,False,False,False
CVCL_1285,Sinomenine,OPRM1,3993,,916,False,False,False,False
CVCL_0459,Sinomenine,OPRM1,3993,,2978,False,False,False,False
CVCL_1531,Goserelin (acetate),GNRHR,3644,,858,False,False,False,False
CVCL_0399,Goserelin (acetate),GNRHR,3644,,566,False,False,False,False
CVCL_1577,Balsalazide (sodium hydrate),IL6,7244,2830.0,6100,False,False,False,False
CVCL_1724,Balsalazide (sodium hydrate),IL6,7244,,3280,False,False,False,False
CVCL_1381,Selinexor,XPO1,1582,,631,False,False,False,False
CVCL_1097,Palmatine (chloride),IDO1,6418,,524,False,False,False,False
CVCL_0152,Raltitrexed,TYMS,14155,,1931,False,False,False,False
CVCL_0399,Clotrimazole,CYP2A6,43035,,2800,False,False,False,False
CVCL_1724,Sodium Salicylate,PTGS2,1242,,1216,False,False,False,False
CVCL_0320,(R)-Verapamil (hydrochloride),ABCB1,1665,,542,False,False,False,False
CVCL_0546,Temsirolimus,MTOR,17846,,554,False,False,False,False
CVCL_0179,Trimetrexate,DHFR,28211,,595,False,False,False,False
CVCL_1097,Tolcapone,COMT,1996,,636,False,False,False,False
CVCL_1716,Terfenadine,HRH1,17153,,682,False,False,False,False
CVCL_1098,Aliskiren,REN,8469,,618,False,False,False,False
CVCL_0152,Elagolix sodium,GNRHR,3644,,1124,False,False,False,False
CVCL_1531,Resveratrol,SIRT1,2068,,1251,False,False,False,False
CVCL_0320,Resveratrol,SIRT1,2068,,645,False,False,False,False
CVCL_0320,Tofacitinib (citrate),JAK1,10726,,2424,False,False,False,False
CVCL_1724,Thymol,TRPA1,2901,624.0,649,False,False,False,False
CVCL_0152,Vilanterol,ADRB2,12551,,1164,False,False,False,False
CVCL_1577,Adenosine,ADORA1,11012,,5656,False,False,False,False
CVCL_1731,Sulfisoxazole,EDNRA,9424,,1116,False,False,False,False
CVCL_0099,Sulfisoxazole,EDNRA,9424,,1384,False,False,False,False
CVCL_0152,Lidocaine (hydrochloride),MAP2K1,12490,,1635,False,False,False,False
CVCL_0399,Mitoxantrone (dihydrochloride),TOP2A,6488,,1809,False,False,False,False
CVCL_1577,Mitoxantrone (dihydrochloride),TOP2A,6488,,7362,False,False,False,False
CVCL_1239,Larotrectinib,NTRK1,17704,,2061,False,False,False,False
CVCL_1381,Cepharanthine,CYP3A4,10539,,1806,False,False,False,False
CVCL_1577,Radotinib,ABL1,2073,,2603,False,False,False,False
CVCL_0546,Olanzapine,HTR2A,2679,,7631,False,False,False,False
CVCL_1381,Olanzapine,HTR2A,2679,,7800,False,False,False,False
CVCL_0504,Rimonabant,CNR1,4808,,584,False,False,False,False
CVCL_0023,Rimonabant,CNR1,4808,,537,False,False,False,False
CVCL_1239,Pentagastrin,CCKBR,3753,,600,False,False,False,False
CVCL_1531,Neratinib (maleate),EGFR,8862,,3098,False,False,False,False
CVCL_1715,Sinomenine,OPRM1,3993,,1528,False,False,False,False
CVCL_1285,Goserelin (acetate),GNRHR,3644,,639,False,False,False,False
CVCL_0099,Selinexor,XPO1,1582,,622,False,False,False,False
CVCL_1478,Clonidine (hydrochloride),ADRA2A,9306,,2247,False,False,False,False
CVCL_1531,Clonidine (hydrochloride),ADRA2A,9306,,2103,False,False,False,False
CVCL_0320,Clonidine (hydrochloride),ADRA2A,9306,,1902,False,False,False,False
CVCL_1531,Adagrasib,KRAS,6780,,520,False,False,False,False
CVCL_0099,Berbamine,CACNA1C,9354,,1336,False,False,False,False
CVCL_1531,Pasireotide (acetate),SSTR1,7884,,3208,False,False,False,False
CVCL_1239,Furosemide,SLC12A1,1279,,1218,False,False,False,False
CVCL_0099,(R)-Verapamil (hydrochloride),ABCB1,1665,,533,False,False,False,False
CVCL_1577,Tofacitinib,JAK1,10726,,12237,False,False,False,False
CVCL_1056,Gemfibrozil,PPARA,16342,,3415,False,False,False,False
CVCL_1478,Gemfibrozil,PPARA,16342,,3110,False,False,False,False
CVCL_1056,Terfenadine,HRH1,17153,,680,False,False,False,False
CVCL_1731,Terfenadine,HRH1,17153,,643,False,False,False,False
CVCL_0099,Aliskiren,REN,8469,,661,False,False,False,False
CVCL_1531,Fluvoxamine (maleate),SLC6A4,3554,,547,False,False,False,False
CVCL_1381,Idarubicin (hydrochloride),TOP2A,6488,,490,False,False,False,False
CVCL_1531,Elagolix sodium,GNRHR,3644,,988,False,False,False,False
CVCL_0399,Rapamycin,MTOR,17846,,1318,False,False,False,False
CVCL_0099,Rapamycin,MTOR,17846,,1326,False,False,False,False
CVCL_1239,Rapamycin,MTOR,17846,,1370,False,False,False,False
CVCL_1731,Vilanterol,ADRB2,12551,,565,False,False,False,False
CVCL_0099,Lenalidomide (hemihydrate),CRBN,4237,,3528,False,False,False,False
CVCL_1531,Lenalidomide (hemihydrate),CRBN,4237,,2820,False,False,False,False
CVCL_1531,Sulfisoxazole,EDNRA,9424,,1958,False,False,False,False
CVCL_1531,Norepinephrine (hydrochloride),ADRA1A,5113,,4137,False,False,False,False
CVCL_0293,Lidocaine (hydrochloride),MAPK1,2167,,50784,False,False,False,False
CVCL_1285,Lidocaine (hydrochloride),MAP2K1,12490,,13389,False,False,False,False
CVCL_1550,Lidocaine (hydrochloride),MAP2K1,12490,,126048,False,False,False,False
CVCL_1717,Lidocaine (hydrochloride),MAP2K1,12490,,82770,False,False,False,False
CVCL_1547,Lidocaine (hydrochloride),MAP2K1,12490,,71424,False,False,False,False
CVCL_0131,Lidocaine (hydrochloride),MAP2K1,12490,,25671,False,False,False,False
CVCL_0366,Lidocaine (hydrochloride),MAP2K1,12490,,37734,False,False,False,False
CVCL_1055,Lidocaine (hydrochloride),MAP2K1,12490,,146172,False,False,False,False
CVCL_1119,Lidocaine (hydrochloride),MAP2K1,12490,,67530,False,False,False,False
CVCL_0371,Lidocaine (hydrochloride),MAP2K1,12490,,55608,False,False,False,False
CVCL_0480,Mitoxantrone (dihydrochloride),TOP2A,6488,,426240,False,False,False,False
CVCL_1635,Mitoxantrone (dihydrochloride),TOP2A,6488,,230004,False,False,False,False
CVCL_1495,Mitoxantrone (dihydrochloride),TOP2A,6488,,190518,False,False,False,False
CVCL_1550,Mitoxantrone (dihydrochloride),TOP2A,6488,,348246,False,False,False,False
CVCL_1717,Mitoxantrone (dihydrochloride),TOP2A,6488,,173472,False,False,False,False
CVCL_1119,Mitoxantrone (dihydrochloride),TOP2A,6488,,200469,False,False,False,False
CVCL_0293,Mitoxantrone (dihydrochloride),TOP2A,6488,,174480,False,False,False,False
CVCL_0131,Mitoxantrone (dihydrochloride),TOP2A,6488,,33513,False,False,False,False
CVCL_0371,Mitoxantrone (dihydrochloride),TOP2A,6488,,292833,False,False,False,False
CVCL_1055,Mitoxantrone (dihydrochloride),TOP2A,6488,,242478,False,False,False,False
CVCL_0069,Mitoxantrone (dihydrochloride),TOP2A,6488,,31212,False,False,False,False
CVCL_0292,Mitoxantrone (dihydrochloride),TOP2A,6488,,55593,False,False,False,False
CVCL_0366,Mitoxantrone (dihydrochloride),TOP2A,6488,,47625,False,False,False,False
CVCL_0359,Mitoxantrone (dihydrochloride),TOP2A,6488,,5730,False,False,False,False
CVCL_1577,Mitoxantrone (dihydrochloride),TOP2A,6488,,20748,False,False,False,False
CVCL_1547,Mitoxantrone (dihydrochloride),TOP2A,6488,,258516,False,False,False,False
CVCL_0397,Mitoxantrone (dihydrochloride),TOP2A,6488,,27720,False,False,False,False
CVCL_0293,Larotrectinib,NTRK1,17704,739.0,235974,False,False,False,False
CVCL_1717,Larotrectinib,NTRK1,17704,3757.0,385539,False,False,False,False
CVCL_0366,Larotrectinib,NTRK1,17704,1111.0,203340,False,False,False,False
CVCL_0459,Larotrectinib,NTRK1,17704,68.0,11997,False,False,False,True
CVCL_1550,Larotrectinib,NTRK1,17704,8737.0,453486,False,False,False,False
CVCL_1119,Larotrectinib,NTRK1,17704,7950.0,353199,False,False,False,False
CVCL_1055,Larotrectinib,NTRK1,17704,8527.0,414324,False,False,False,False
CVCL_1547,Larotrectinib,NTRK1,17704,8792.0,460545,False,False,False,False
CVCL_0480,Larotrectinib,NTRK1,17704,489.0,900435,False,False,False,False
CVCL_0292,Larotrectinib,NTRK1,17704,5429.0,74769,False,False,False,False
CVCL_0371,Larotrectinib,NTRK1,17704,3334.0,349680,False,False,False,False
CVCL_1495,Larotrectinib,NTRK1,17704,7509.0,274485,False,False,False,False
CVCL_1577,Larotrectinib,NTRK1,17704,4820.0,56109,False,False,False,False
CVCL_0131,Larotrectinib,NTRK1,17704,1050.0,52953,False,False,False,False
CVCL_1715,Larotrectinib,NTRK1,17704,3805.0,36078,False,False,False,False
CVCL_1635,Larotrectinib,NTRK1,17704,2494.0,361227,False,False,False,False
CVCL_0069,Larotrectinib,NTRK1,17704,,56868,False,False,False,False
CVCL_0397,Larotrectinib,NTRK1,17704,7537.0,70095,False,False,False,False
CVCL_0428,Larotrectinib,NTRK1,17704,4444.0,48978,False,False,False,False
CVCL_1531,Larotrectinib,NTRK1,17704,,1764,False,False,False,False
CVCL_1731,Larotrectinib,NTRK1,17704,,1971,False,False,False,False
CVCL_1717,Cepharanthine,CYP3A4,10539,,359292,False,False,False,False
CVCL_0459,Cepharanthine,CYP3A4,10539,,26556,False,False,False,False
CVCL_1547,Cepharanthine,CYP3A4,10539,,447798,False,False,False,False
CVCL_1055,Cepharanthine,CYP3A4,10539,,363189,False,False,False,False
CVCL_0428,Cepharanthine,CYP3A4,10539,,60105,False,False,False,False
CVCL_0480,Cepharanthine,CYP3A4,10539,,533439,False,False,False,False
CVCL_0371,Cepharanthine,CYP3A4,10539,,384636,False,False,False,False
CVCL_1550,Cepharanthine,CYP3A4,10539,,447591,False,False,False,False
CVCL_0397,Cepharanthine,CYP3A4,10539,,74268,False,False,False,False
CVCL_0131,Cepharanthine,CYP3A4,10539,,152364,False,False,False,False
CVCL_1495,Cepharanthine,CYP3A4,10539,,267984,False,False,False,False
CVCL_0293,Cepharanthine,CYP3A4,10539,,202326,False,False,False,False
CVCL_1119,Cepharanthine,CYP3A4,10539,,250971,False,False,False,False
CVCL_0292,Cepharanthine,CYP3A4,10539,,66579,False,False,False,False
CVCL_1635,Cepharanthine,CYP3A4,10539,,211707,False,False,False,False
CVCL_0366,Cepharanthine,CYP3A4,10539,,153987,False,False,False,False
CVCL_1724,Cepharanthine,CYP3A4,10539,,19635,False,False,False,False
CVCL_0069,Cepharanthine,CYP3A4,10539,,68310,False,False,False,False
CVCL_1577,Cepharanthine,CYP3A4,10539,,20982,False,False,False,False
CVCL_0359,Cepharanthine,CYP3A4,10539,,11460,False,False,False,False
CVCL_0399,Cepharanthine,CYP3A4,10539,,11352,False,False,False,False
CVCL_1285,Cepharanthine,CYP3A4,10539,,9882,False,False,False,False
CVCL_1715,Cepharanthine,CYP3A4,10539,,14574,False,False,False,False
CVCL_0480,Radotinib,ABL1,2073,5397.0,250516,False,False,False,False
CVCL_1635,Radotinib,ABL1,2073,4535.0,115759,False,False,False,False
CVCL_1547,Radotinib,ABL1,2073,4815.0,140392,False,False,False,False
CVCL_0366,Radotinib,ABL1,2073,3272.0,66109,False,False,False,False
CVCL_0131,Radotinib,ABL1,2073,8907.0,43760,False,False,False,False
CVCL_1717,Radotinib,ABL1,2073,1533.0,125184,False,False,False,False
CVCL_0428,Radotinib,ABL1,2073,1534.0,9037,False,False,False,False
CVCL_1724,Radotinib,ABL1,2073,,5261,False,False,False,False
CVCL_0293,Radotinib,ABL1,2073,3741.0,101995,False,False,False,False
CVCL_0459,Radotinib,ABL1,2073,,5496,False,False,False,False
CVCL_1495,Radotinib,ABL1,2073,,112039,False,False,False,False
CVCL_1715,Radotinib,ABL1,2073,2240.0,17769,False,False,False,False
CVCL_1550,Radotinib,ABL1,2073,5378.0,148950,False,False,False,False
CVCL_1119,Radotinib,ABL1,2073,,85022,False,False,False,False
CVCL_0292,Radotinib,ABL1,2073,,28374,False,False,False,False
CVCL_0397,Radotinib,ABL1,2073,,23435,False,False,False,False
CVCL_0371,Radotinib,ABL1,2073,,154148,False,False,False,False
CVCL_0069,Radotinib,ABL1,2073,,13884,False,False,False,False
CVCL_1055,Radotinib,ABL1,2073,4462.0,83212,False,False,False,False
CVCL_1577,Radotinib,ABL1,2073,,10000,False,False,False,False
CVCL_1285,Radotinib,ABL1,2073,,4374,False,False,False,False
CVCL_0480,Docetaxel,TUBB1,2455,473.0,287928,False,False,False,False
CVCL_1717,Docetaxel,TUBB1,2455,1393.0,62868,False,False,False,False
CVCL_0292,Docetaxel,TUBB1,2455,,16686,False,False,False,False
CVCL_0293,Docetaxel,TUBB1,2455,1911.0,123822,False,False,False,False
CVCL_1055,Docetaxel,TUBB1,2455,2560.0,132474,False,False,False,False
CVCL_1547,Docetaxel,TUBB1,2455,,107742,False,False,False,False
CVCL_1550,Docetaxel,TUBB1,2455,,52722,False,False,False,False
CVCL_0371,Docetaxel,TUBB1,2455,2325.0,182904,False,False,False,False
CVCL_0131,Docetaxel,TUBB1,2455,1078.0,28662,False,False,False,False
CVCL_0428,Docetaxel,TUBB1,2455,,5082,False,False,False,False
CVCL_1495,Docetaxel,TUBB1,2455,,70890,False,False,False,False
CVCL_1635,Docetaxel,TUBB1,2455,,27756,False,False,False,False
CVCL_1577,Docetaxel,TUBB1,2455,,9504,False,False,False,False
CVCL_1550,Tucidinostat,HDAC1,4573,,1194528,False,False,False,False
CVCL_1717,Tucidinostat,HDAC1,4573,,793572,False,False,False,False
CVCL_0366,Tucidinostat,HDAC1,4573,,389916,False,False,False,False
CVCL_0371,Tucidinostat,HDAC1,4573,,763002,False,False,False,False
CVCL_1635,Tucidinostat,HDAC1,4573,,538164,False,False,False,False
CVCL_1055,Tucidinostat,HDAC1,4573,,612216,False,False,False,False
CVCL_0397,Tucidinostat,HDAC1,4573,,133230,False,False,False,False
CVCL_0480,Tucidinostat,HDAC1,4573,,1720638,False,False,False,False
CVCL_0131,Tucidinostat,HDAC1,4573,,289260,False,False,False,False
CVCL_0293,Tucidinostat,HDAC1,4573,,468102,False,False,False,False
CVCL_1547,Tucidinostat,HDAC1,4573,,777228,False,False,False,False
CVCL_0459,Tucidinostat,HDAC1,4573,,41580,False,False,False,False
CVCL_1495,Tucidinostat,HDAC1,4573,,644748,False,False,False,False
CVCL_0428,Tucidinostat,HDAC1,4573,,47004,False,False,False,False
CVCL_0399,Tucidinostat,HDAC1,4573,,15222,False,False,False,False
CVCL_0292,Tucidinostat,HDAC1,4573,,92736,False,False,False,False
CVCL_0069,Tucidinostat,HDAC1,4573,,158418,False,False,False,False
CVCL_1119,Tucidinostat,HDAC1,4573,,416550,False,False,False,False
CVCL_1724,Tucidinostat,HDAC1,4573,,4920,False,False,False,False
CVCL_1715,Tucidinostat,HDAC1,4573,,41922,False,False,False,False
CVCL_1635,Triamcinolone,NR3C1,4201,,82108,False,False,False,False
CVCL_1717,Triamcinolone,NR3C1,4201,,98406,False,False,False,False
CVCL_0292,Triamcinolone,NR3C1,4201,,19753,False,False,False,False
CVCL_0371,Triamcinolone,NR3C1,4201,,117549,False,False,False,False
CVCL_1495,Triamcinolone,NR3C1,4201,,66982,False,False,False,False
CVCL_0293,Triamcinolone,NR3C1,4201,,70209,False,False,False,False
CVCL_1119,Triamcinolone,NR3C1,4201,,95065,False,False,False,False
CVCL_1055,Triamcinolone,NR3C1,4201,5430.0,113959,False,False,False,False
CVCL_0131,Triamcinolone,NR3C1,4201,,23892,False,False,False,False
CVCL_0480,Triamcinolone,NR3C1,4201,,174648,False,False,False,False
CVCL_1547,Triamcinolone,NR3C1,4201,,104355,False,False,False,False
CVCL_1550,Triamcinolone,NR3C1,4201,5753.0,141566,False,False,False,False
CVCL_0397,Triamcinolone,NR3C1,4201,,23359,False,False,False,False
CVCL_0366,Triamcinolone,NR3C1,4201,,36857,False,False,False,False
CVCL_0428,Triamcinolone,NR3C1,4201,,7775,False,False,False,False
CVCL_1724,Triamcinolone,NR3C1,4201,,5179,False,False,False,False
CVCL_1577,Triamcinolone,NR3C1,4201,,4536,False,False,False,False
CVCL_0459,Triamcinolone,NR3C1,4201,,2329,False,False,False,False
CVCL_0069,Triamcinolone,NR3C1,4201,2124.0,11768,False,False,False,False
CVCL_0480,Olanzapine,HTR2A,2679,,3331068,False,False,False,False
CVCL_1717,Olanzapine,HTR2A,2679,,1633801,False,False,False,False
CVCL_1119,Olanzapine,HTR2A,2679,,1226836,False,False,False,False
CVCL_0131,Olanzapine,HTR2A,2679,,623077,False,False,False,False
CVCL_1495,Olanzapine,HTR2A,2679,,1041209,False,False,False,False
CVCL_1547,Olanzapine,HTR2A,2679,,1658124,False,False,False,False
CVCL_1635,Olanzapine,HTR2A,2679,,1153867,False,False,False,False
