drug,cell_line_id,n_rows,target_genes,gene_ranks,best_rank,n_in_top5,n_in_top10,n_in_top50,n_in_top100
Olanzapine,CVCL_0399,442,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': 5576, 'ADRA1D': inf, 'CHRM1': inf, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': inf, 'CHRM5': 6120, 'DRD2': 1561, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 1425, 'HTR6': 1760}",1425.0,0,0,0,0
Rimonabant,CVCL_0152,34,CNR1,{'CNR1': inf},inf,0,0,0,0
Pentagastrin,CVCL_0152,138,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Pentagastrin,CVCL_1531,12,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Neratinib (maleate),CVCL_0320,10,"EGFR,ERBB2","{'EGFR': inf, 'ERBB2': inf}",inf,0,0,0,0
Neratinib (maleate),CVCL_1239,12,"EGFR,ERBB2","{'EGFR': inf, 'ERBB2': inf}",inf,0,0,0,0
Goserelin (acetate),CVCL_1731,4,GNRHR,{'GNRHR': inf},inf,0,0,0,0
Goserelin (acetate),CVCL_1478,21,GNRHR,{'GNRHR': 3817},3817.0,0,0,0,0
Goserelin (acetate),CVCL_C466,2,GNRHR,{'GNRHR': inf},inf,0,0,0,0
Goserelin (acetate),CVCL_0399,30,GNRHR,{'GNRHR': inf},inf,0,0,0,0
Balsalazide (sodium hydrate),CVCL_0399,508,"IL6,STAT3","{'IL6': 7323, 'STAT3': 14667}",7323.0,0,0,0,0
Selinexor,CVCL_0152,28,XPO1,{'XPO1': inf},inf,0,0,0,0
Palmatine (chloride),CVCL_0152,16,"IDO1,NS2B-NS3,WNV",{'IDO1': inf},inf,0,0,0,0
Raltitrexed,CVCL_0099,94,TYMS,{'TYMS': inf},inf,0,0,0,0
Clotrimazole,CVCL_0099,118,"CYP2A6,CYP51A1","{'CYP2A6': inf, 'CYP51A1': 2508}",2508.0,0,0,0,0
(R)-Verapamil (hydrochloride),CVCL_0099,24,ABCB1,{'ABCB1': inf},inf,0,0,0,0
Trimetrexate,CVCL_0023,92,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_0292,279,DHFR,{'DHFR': inf},inf,0,0,0,0
Trimetrexate,CVCL_1531,24,DHFR,{'DHFR': inf},inf,0,0,0,0
Gemfibrozil,CVCL_0023,590,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': inf, 'CYP2C19': inf, 'CYP2C8': 7727, 'CYP2C9': inf, 'PPARA': inf}",7727.0,0,0,0,0
Gemfibrozil,CVCL_1531,110,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': inf, 'CYP2C19': inf, 'CYP2C8': inf, 'CYP2C9': inf, 'PPARA': inf}",inf,0,0,0,0
Tolcapone,CVCL_1478,26,COMT,{'COMT': inf},inf,0,0,0,0
Elagolix sodium,CVCL_1531,23,GNRHR,{'GNRHR': 2067},2067.0,0,0,0,0
Resveratrol,CVCL_1724,129,SIRT1,{'SIRT1': 7753},7753.0,0,0,0,0
Resveratrol,CVCL_1715,90,SIRT1,{'SIRT1': 5140},5140.0,0,0,0,0
Resveratrol,CVCL_0152,127,SIRT1,{'SIRT1': 6823},6823.0,0,0,0,0
Rapamycin,CVCL_0320,2,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Rapamycin,CVCL_0099,160,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Thymol,CVCL_0292,326,TRPA1,{'TRPA1': 5030},5030.0,0,0,0,0
Almonertinib (hydrochloride),CVCL_0099,82,EGFR,{'EGFR': inf},inf,0,0,0,0
Vilanterol,CVCL_0152,212,ADRB2,{'ADRB2': inf},inf,0,0,0,0
Lenalidomide (hemihydrate),CVCL_1239,168,"CRBN,IKZF1,IKZF3","{'CRBN': inf, 'IKZF1': inf, 'IKZF3': inf}",inf,0,0,0,0
Pentamidine (isethionate),CVCL_1125,2,PRLR,{'PRLR': inf},inf,0,0,0,0
Cepharanthine,CVCL_0504,12,"CYP2C9,CYP2E1,CYP3A4","{'CYP2C9': inf, 'CYP2E1': inf, 'CYP3A4': inf}",inf,0,0,0,0
Cepharanthine,CVCL_0099,69,"CYP2C9,CYP2E1,CYP3A4","{'CYP2C9': inf, 'CYP2E1': inf, 'CYP3A4': inf}",inf,0,0,0,0
Cepharanthine,CVCL_0320,18,"CYP2C9,CYP2E1,CYP3A4","{'CYP2C9': inf, 'CYP2E1': inf, 'CYP3A4': inf}",inf,0,0,0,0
Radotinib,CVCL_0152,30,ABL1,{'ABL1': inf},inf,0,0,0,0
Tucidinostat,CVCL_0099,132,"HDAC1,HDAC10,HDAC11,HDAC2,HDAC3,HDAC8","{'HDAC1': inf, 'HDAC10': inf, 'HDAC11': 878, 'HDAC2': inf, 'HDAC3': inf, 'HDAC8': inf}",878.0,0,0,0,0
Triamcinolone,CVCL_1531,23,NR3C1,{'NR3C1': inf},inf,0,0,0,0
Olanzapine,CVCL_0152,260,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': inf, 'ADRA1D': inf, 'CHRM1': inf, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': inf, 'CHRM5': inf, 'DRD2': inf, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 4613, 'HTR6': 3119}",3119.0,0,0,0,0
Olanzapine,CVCL_1731,156,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': inf, 'ADRA1D': inf, 'CHRM1': inf, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': inf, 'CHRM5': inf, 'DRD2': 305, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 2842, 'HTR6': 414}",305.0,0,0,0,0
Lumateperone (tosylate),CVCL_0152,84,"DRD2,HTR2A","{'DRD2': 428, 'HTR2A': inf}",428.0,0,0,0,0
Relugolix,CVCL_0332,94,GNRHR,{'GNRHR': 12065},12065.0,0,0,0,0
Medroxyprogesterone acetate,CVCL_0152,27,PGR,{'PGR': inf},inf,0,0,0,0
Goserelin (acetate),CVCL_1716,1,GNRHR,{'GNRHR': inf},inf,0,0,0,0
Selinexor,CVCL_0320,3,XPO1,{'XPO1': inf},inf,0,0,0,0
Amsacrine,CVCL_1724,84,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Berbamine,CVCL_0099,39,CACNA1C,{'CACNA1C': inf},inf,0,0,0,0
Berbamine,CVCL_1381,2,CACNA1C,{'CACNA1C': inf},inf,0,0,0,0
Retinoic acid,CVCL_0152,196,"PPARD,RARA,RARB,RARG","{'PPARD': 393, 'RARA': inf, 'RARB': inf, 'RARG': inf}",393.0,0,0,0,0
Furosemide,CVCL_0399,604,"SLC12A1,SLC12A2","{'SLC12A1': inf, 'SLC12A2': inf}",inf,0,0,0,0
Furosemide,CVCL_0099,188,"SLC12A1,SLC12A2","{'SLC12A1': inf, 'SLC12A2': inf}",inf,0,0,0,0
Sodium Salicylate,CVCL_1478,18,PTGS2,{'PTGS2': inf},inf,0,0,0,0
(R)-Verapamil (hydrochloride),CVCL_0320,5,ABCB1,{'ABCB1': inf},inf,0,0,0,0
Temsirolimus,CVCL_1531,35,MTOR,{'MTOR': inf},inf,0,0,0,0
Tofacitinib,CVCL_1577,159,"JAK1,JAK2,JAK3","{'JAK1': 4362, 'JAK2': inf, 'JAK3': inf}",4362.0,0,0,0,0
Tofacitinib,CVCL_0320,6,"JAK1,JAK2,JAK3","{'JAK1': inf, 'JAK2': inf, 'JAK3': inf}",inf,0,0,0,0
Terfenadine,CVCL_1239,7,HRH1,{'HRH1': inf},inf,0,0,0,0
Terfenadine,CVCL_0546,2,HRH1,{'HRH1': inf},inf,0,0,0,0
Aliskiren,CVCL_1125,1,REN,{'REN': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_0152,100,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Elagolix sodium,CVCL_1097,69,GNRHR,{'GNRHR': 2934},2934.0,0,0,0,0
Elagolix sodium,CVCL_0546,51,GNRHR,{'GNRHR': 2843},2843.0,0,0,0,0
Rapamycin,CVCL_1478,32,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Thymol,CVCL_0152,137,TRPA1,{'TRPA1': 634},634.0,0,0,0,0
Thymol,CVCL_0504,201,TRPA1,{'TRPA1': 8592},8592.0,0,0,0,0
Lenalidomide (hemihydrate),CVCL_0546,345,"CRBN,IKZF1,IKZF3","{'CRBN': inf, 'IKZF1': inf, 'IKZF3': inf}",inf,0,0,0,0
Pentamidine (isethionate),CVCL_1724,110,PRLR,{'PRLR': inf},inf,0,0,0,0
Adenosine,CVCL_1097,576,"ADORA1,ADORA2A,ADORA2B,ADORA3","{'ADORA1': 10642, 'ADORA2A': inf, 'ADORA2B': 8007, 'ADORA3': inf}",8007.0,0,0,0,0
Norepinephrine (hydrochloride),CVCL_1531,147,"ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1","{'ADRA1A': inf, 'ADRA1B': 4536, 'ADRA1D': inf, 'ADRA2A': inf, 'ADRA2B': inf, 'ADRA2C': inf, 'ADRB1': inf}",4536.0,0,0,0,0
Mitoxantrone (dihydrochloride),CVCL_0152,471,"PRKCA,TOP2A,TOP2B","{'PRKCA': inf, 'TOP2A': inf, 'TOP2B': inf}",inf,0,0,0,0
Larotrectinib,CVCL_0099,45,"NTRK1,NTRK2,NTRK3","{'NTRK1': inf, 'NTRK2': inf, 'NTRK3': inf}",inf,0,0,0,0
Larotrectinib,CVCL_0320,3,"NTRK1,NTRK2,NTRK3","{'NTRK1': inf, 'NTRK2': inf, 'NTRK3': inf}",inf,0,0,0,0
Docetaxel,CVCL_0459,5772,"TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B","{'TUBB1': 8164, 'TUBB2A': 3403, 'TUBB2B': 14998, 'TUBB3': inf, 'TUBB4A': 3236, 'TUBB4B': 16481}",3236.0,0,0,0,0
Docetaxel,CVCL_0292,1092,"TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B","{'TUBB1': 4207, 'TUBB2A': 2604, 'TUBB2B': inf, 'TUBB3': inf, 'TUBB4A': 11665, 'TUBB4B': inf}",2604.0,0,0,0,0
Olanzapine,CVCL_0099,169,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': inf, 'ADRA1D': inf, 'CHRM1': inf, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': inf, 'CHRM5': inf, 'DRD2': inf, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': inf, 'HTR6': 580}",580.0,0,0,0,0
Rimonabant,CVCL_1531,35,CNR1,{'CNR1': inf},inf,0,0,0,0
Pentagastrin,CVCL_0359,26,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Relugolix,CVCL_0152,67,GNRHR,{'GNRHR': 3175},3175.0,0,0,0,0
Medroxyprogesterone acetate,CVCL_1531,24,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_0099,55,PGR,{'PGR': inf},inf,0,0,0,0
Sinomenine,CVCL_1381,135,OPRM1,{'OPRM1': inf},inf,0,0,0,0
Sinomenine,CVCL_0099,87,OPRM1,{'OPRM1': 4191},4191.0,0,0,0,0
Adagrasib,CVCL_0099,35,KRAS,{'KRAS': inf},inf,0,0,0,0
Berbamine,CVCL_0399,34,CACNA1C,{'CACNA1C': inf},inf,0,0,0,0
Retinoic acid,CVCL_1531,108,"PPARD,RARA,RARB,RARG","{'PPARD': 3240, 'RARA': inf, 'RARB': inf, 'RARG': inf}",3240.0,0,0,0,0
Palmatine (chloride),CVCL_0399,25,"IDO1,NS2B-NS3,WNV",{'IDO1': inf},inf,0,0,0,0
Raltitrexed,CVCL_0504,70,TYMS,{'TYMS': inf},inf,0,0,0,0
Sodium Salicylate,CVCL_1724,96,PTGS2,{'PTGS2': inf},inf,0,0,0,0
(R)-Verapamil (hydrochloride),CVCL_1239,4,ABCB1,{'ABCB1': inf},inf,0,0,0,0
Gemfibrozil,CVCL_0320,15,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': inf, 'CYP2C19': inf, 'CYP2C8': inf, 'CYP2C9': inf, 'PPARA': inf}",inf,0,0,0,0
Gemfibrozil,CVCL_0179,270,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': inf, 'CYP2C19': inf, 'CYP2C8': 9093, 'CYP2C9': 6271, 'PPARA': inf}",6271.0,0,0,0,0
Tolcapone,CVCL_0504,2,COMT,{'COMT': inf},inf,0,0,0,0
Terfenadine,CVCL_0179,5,HRH1,{'HRH1': inf},inf,0,0,0,0
Rapamycin,CVCL_0152,200,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Tofacitinib (citrate),CVCL_1531,87,"JAK1,JAK2,JAK3","{'JAK1': inf, 'JAK2': inf, 'JAK3': inf}",inf,0,0,0,0
Vilanterol,CVCL_0320,4,ADRB2,{'ADRB2': inf},inf,0,0,0,0
Vilanterol,CVCL_0359,46,ADRB2,{'ADRB2': inf},inf,0,0,0,0
Lenalidomide (hemihydrate),CVCL_1715,165,"CRBN,IKZF1,IKZF3","{'CRBN': inf, 'IKZF1': inf, 'IKZF3': inf}",inf,0,0,0,0
Adenosine,CVCL_0399,996,"ADORA1,ADORA2A,ADORA2B,ADORA3","{'ADORA1': 6638, 'ADORA2A': inf, 'ADORA2B': 6939, 'ADORA3': inf}",6638.0,0,0,0,0
Mitoxantrone (dihydrochloride),CVCL_1531,66,"PRKCA,TOP2A,TOP2B","{'PRKCA': inf, 'TOP2A': inf, 'TOP2B': inf}",inf,0,0,0,0
Radotinib,CVCL_0359,20,ABL1,{'ABL1': inf},inf,0,0,0,0
Relugolix,CVCL_0099,64,GNRHR,{'GNRHR': 8245},8245.0,0,0,0,0
Neratinib (maleate),CVCL_1731,18,"EGFR,ERBB2","{'EGFR': inf, 'ERBB2': inf}",inf,0,0,0,0
Sinomenine,CVCL_1239,78,OPRM1,{'OPRM1': 4008},4008.0,0,0,0,0
Clonidine (hydrochloride),CVCL_0320,6,"ADRA2A,ADRA2B,ADRA2C","{'ADRA2A': inf, 'ADRA2B': inf, 'ADRA2C': inf}",inf,0,0,0,0
Berbamine,CVCL_0320,3,CACNA1C,{'CACNA1C': inf},inf,0,0,0,0
Berbamine,CVCL_1239,4,CACNA1C,{'CACNA1C': inf},inf,0,0,0,0
Pasireotide (acetate),CVCL_0546,96,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 6649, 'SSTR2': inf, 'SSTR3': inf, 'SSTR5': inf}",6649.0,0,0,0,0
Raltitrexed,CVCL_1478,11,TYMS,{'TYMS': inf},inf,0,0,0,0
Sodium Salicylate,CVCL_0320,2,PTGS2,{'PTGS2': inf},inf,0,0,0,0
(R)-Verapamil (hydrochloride),CVCL_0023,2,ABCB1,{'ABCB1': inf},inf,0,0,0,0
Temsirolimus,CVCL_0152,22,MTOR,{'MTOR': inf},inf,0,0,0,0
Trimetrexate,CVCL_0320,3,DHFR,{'DHFR': inf},inf,0,0,0,0
Tolcapone,CVCL_0546,1,COMT,{'COMT': inf},inf,0,0,0,0
Tolcapone,CVCL_1056,2,COMT,{'COMT': inf},inf,0,0,0,0
Terfenadine,CVCL_1731,9,HRH1,{'HRH1': inf},inf,0,0,0,0
Aliskiren,CVCL_1531,25,REN,{'REN': inf},inf,0,0,0,0
Resveratrol,CVCL_1731,139,SIRT1,{'SIRT1': 4149},4149.0,0,0,0,0
Rapamycin,CVCL_1731,202,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Tofacitinib (citrate),CVCL_0023,666,"JAK1,JAK2,JAK3","{'JAK1': 10221, 'JAK2': inf, 'JAK3': inf}",10221.0,0,0,0,0
Almonertinib (hydrochloride),CVCL_1531,24,EGFR,{'EGFR': inf},inf,0,0,0,0
Lenalidomide (hemihydrate),CVCL_1531,96,"CRBN,IKZF1,IKZF3","{'CRBN': inf, 'IKZF1': inf, 'IKZF3': inf}",inf,0,0,0,0
Adenosine,CVCL_1478,108,"ADORA1,ADORA2A,ADORA2B,ADORA3","{'ADORA1': inf, 'ADORA2A': inf, 'ADORA2B': inf, 'ADORA3': inf}",inf,0,0,0,0
Sulfisoxazole,CVCL_0023,186,"EDNRA,EDNRB","{'EDNRA': 10815, 'EDNRB': 10902}",10815.0,0,0,0,0
Sulfisoxazole,CVCL_1731,88,"EDNRA,EDNRB","{'EDNRA': inf, 'EDNRB': 5315}",5315.0,0,0,0,0
Lidocaine (hydrochloride),CVCL_0152,330,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': inf, 'MAPK1': inf, 'NFKB1': 1297}",1297.0,0,0,0,0
Radotinib,CVCL_1097,11,ABL1,{'ABL1': inf},inf,0,0,0,0
Docetaxel,CVCL_0099,1536,"TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B","{'TUBB1': 7413, 'TUBB2A': 3314, 'TUBB2B': inf, 'TUBB3': inf, 'TUBB4A': 6270, 'TUBB4B': inf}",3314.0,0,0,0,0
Tucidinostat,CVCL_0504,6,"HDAC1,HDAC10,HDAC11,HDAC2,HDAC3,HDAC8","{'HDAC1': inf, 'HDAC10': inf, 'HDAC11': inf, 'HDAC2': inf, 'HDAC3': inf, 'HDAC8': inf}",inf,0,0,0,0
Olanzapine,CVCL_1056,13,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': inf, 'ADRA1D': inf, 'CHRM1': inf, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': inf, 'CHRM5': inf, 'DRD2': inf, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': inf, 'HTR6': inf}",inf,0,0,0,0
Pentagastrin,CVCL_0099,103,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_1056,15,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_1239,5,PGR,{'PGR': inf},inf,0,0,0,0
Neratinib (maleate),CVCL_1531,48,"EGFR,ERBB2","{'EGFR': inf, 'ERBB2': inf}",inf,0,0,0,0
Balsalazide (sodium hydrate),CVCL_0099,184,"IL6,STAT3","{'IL6': 10009, 'STAT3': inf}",10009.0,0,0,0,0
Selinexor,CVCL_1239,3,XPO1,{'XPO1': inf},inf,0,0,0,0
Amsacrine,CVCL_0152,35,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Temsirolimus,CVCL_1239,10,MTOR,{'MTOR': inf},inf,0,0,0,0
Tofacitinib,CVCL_1478,84,"JAK1,JAK2,JAK3","{'JAK1': inf, 'JAK2': inf, 'JAK3': inf}",inf,0,0,0,0
Trimetrexate,CVCL_1056,117,DHFR,{'DHFR': inf},inf,0,0,0,0
Aliskiren,CVCL_0099,16,REN,{'REN': inf},inf,0,0,0,0
Vilanterol,CVCL_1239,104,ADRB2,{'ADRB2': inf},inf,0,0,0,0
Larotrectinib,CVCL_1731,9,"NTRK1,NTRK2,NTRK3","{'NTRK1': inf, 'NTRK2': inf, 'NTRK3': inf}",inf,0,0,0,0
Triamcinolone,CVCL_0152,52,NR3C1,{'NR3C1': inf},inf,0,0,0,0
Rimonabant,CVCL_0332,1,CNR1,{'CNR1': inf},inf,0,0,0,0
Sinomenine,CVCL_1125,1,OPRM1,{'OPRM1': inf},inf,0,0,0,0
Goserelin (acetate),CVCL_1056,2,GNRHR,{'GNRHR': inf},inf,0,0,0,0
Clonidine (hydrochloride),CVCL_1239,3,"ADRA2A,ADRA2B,ADRA2C","{'ADRA2A': inf, 'ADRA2B': inf, 'ADRA2C': inf}",inf,0,0,0,0
Adagrasib,CVCL_1239,6,KRAS,{'KRAS': inf},inf,0,0,0,0
Sodium Salicylate,CVCL_0152,69,PTGS2,{'PTGS2': inf},inf,0,0,0,0
(R)-Verapamil (hydrochloride),CVCL_1381,1,ABCB1,{'ABCB1': inf},inf,0,0,0,0
Temsirolimus,CVCL_1731,7,MTOR,{'MTOR': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_1097,131,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_1731,123,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_1731,89,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Resveratrol,CVCL_1097,205,SIRT1,{'SIRT1': 5649},5649.0,0,0,0,0
Lenalidomide (hemihydrate),CVCL_1381,363,"CRBN,IKZF1,IKZF3","{'CRBN': inf, 'IKZF1': inf, 'IKZF3': inf}",inf,0,0,0,0
Adenosine,CVCL_0099,280,"ADORA1,ADORA2A,ADORA2B,ADORA3","{'ADORA1': 10066, 'ADORA2A': inf, 'ADORA2B': inf, 'ADORA3': inf}",10066.0,0,0,0,0
Sulfisoxazole,CVCL_1239,70,"EDNRA,EDNRB","{'EDNRA': 3075, 'EDNRB': inf}",3075.0,0,0,0,0
Sulfisoxazole,CVCL_0152,126,"EDNRA,EDNRB","{'EDNRA': inf, 'EDNRB': 4714}",4714.0,0,0,0,0
Norepinephrine (hydrochloride),CVCL_0179,455,"ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1","{'ADRA1A': inf, 'ADRA1B': 11327, 'ADRA1D': inf, 'ADRA2A': inf, 'ADRA2B': inf, 'ADRA2C': inf, 'ADRB1': inf}",11327.0,0,0,0,0
Radotinib,CVCL_1716,3,ABL1,{'ABL1': inf},inf,0,0,0,0
Radotinib,CVCL_1098,8,ABL1,{'ABL1': 2045},2045.0,0,0,0,0
Docetaxel,CVCL_0399,3672,"TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B","{'TUBB1': 4092, 'TUBB2A': 3702, 'TUBB2B': 16187, 'TUBB3': inf, 'TUBB4A': 7840, 'TUBB4B': 11792}",3702.0,0,0,0,0
Tucidinostat,CVCL_1125,6,"HDAC1,HDAC10,HDAC11,HDAC2,HDAC3,HDAC8","{'HDAC1': inf, 'HDAC10': inf, 'HDAC11': 144, 'HDAC2': inf, 'HDAC3': inf, 'HDAC8': inf}",144.0,0,0,0,0
Pentagastrin,CVCL_1478,13,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Balsalazide (sodium hydrate),CVCL_1531,44,"IL6,STAT3","{'IL6': inf, 'STAT3': inf}",inf,0,0,0,0
Adagrasib,CVCL_1381,3,KRAS,{'KRAS': inf},inf,0,0,0,0
Berbamine,CVCL_1531,20,CACNA1C,{'CACNA1C': inf},inf,0,0,0,0
Pasireotide (acetate),CVCL_0152,172,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 2304, 'SSTR2': inf, 'SSTR3': inf, 'SSTR5': inf}",2304.0,0,0,0,0
Furosemide,CVCL_1478,46,"SLC12A1,SLC12A2","{'SLC12A1': inf, 'SLC12A2': inf}",inf,0,0,0,0
Trimetrexate,CVCL_1239,41,DHFR,{'DHFR': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_0504,76,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Elagolix sodium,CVCL_1381,47,GNRHR,{'GNRHR': 1829},1829.0,0,0,0,0
Resveratrol,CVCL_1125,7,SIRT1,{'SIRT1': 2112},2112.0,0,0,0,0
Lenalidomide (hemihydrate),CVCL_0152,339,"CRBN,IKZF1,IKZF3","{'CRBN': inf, 'IKZF1': inf, 'IKZF3': inf}",inf,0,0,0,0
Pentamidine (isethionate),CVCL_1239,45,PRLR,{'PRLR': inf},inf,0,0,0,0
Mitoxantrone (dihydrochloride),CVCL_1731,555,"PRKCA,TOP2A,TOP2B","{'PRKCA': inf, 'TOP2A': inf, 'TOP2B': 12412}",12412.0,0,0,0,0
Rimonabant,CVCL_1239,6,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_1056,2,CNR1,{'CNR1': inf},inf,0,0,0,0
Lumateperone (tosylate),CVCL_1097,6,"DRD2,HTR2A","{'DRD2': inf, 'HTR2A': inf}",inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_1381,18,PGR,{'PGR': inf},inf,0,0,0,0
Neratinib (maleate),CVCL_0152,60,"EGFR,ERBB2","{'EGFR': inf, 'ERBB2': inf}",inf,0,0,0,0
Neratinib (maleate),CVCL_0023,2,"EGFR,ERBB2","{'EGFR': inf, 'ERBB2': inf}",inf,0,0,0,0
Clonidine (hydrochloride),CVCL_1716,3,"ADRA2A,ADRA2B,ADRA2C","{'ADRA2A': inf, 'ADRA2B': inf, 'ADRA2C': inf}",inf,0,0,0,0
Berbamine,CVCL_0152,24,CACNA1C,{'CACNA1C': inf},inf,0,0,0,0
Furosemide,CVCL_0320,8,"SLC12A1,SLC12A2","{'SLC12A1': inf, 'SLC12A2': inf}",inf,0,0,0,0
Clotrimazole,CVCL_1381,134,"CYP2A6,CYP51A1","{'CYP2A6': inf, 'CYP51A1': 9996}",9996.0,0,0,0,0
Tolcapone,CVCL_1531,34,COMT,{'COMT': inf},inf,0,0,0,0
Terfenadine,CVCL_0504,4,HRH1,{'HRH1': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_1239,58,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Vilanterol,CVCL_0023,374,ADRB2,{'ADRB2': inf},inf,0,0,0,0
Vilanterol,CVCL_0179,190,ADRB2,{'ADRB2': inf},inf,0,0,0,0
Pentamidine (isethionate),CVCL_1531,18,PRLR,{'PRLR': inf},inf,0,0,0,0
Adenosine,CVCL_1381,236,"ADORA1,ADORA2A,ADORA2B,ADORA3","{'ADORA1': 3913, 'ADORA2A': inf, 'ADORA2B': 4983, 'ADORA3': inf}",3913.0,0,0,0,0
Sulfisoxazole,CVCL_0099,74,"EDNRA,EDNRB","{'EDNRA': inf, 'EDNRB': inf}",inf,0,0,0,0
Norepinephrine (hydrochloride),CVCL_0152,532,"ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1","{'ADRA1A': inf, 'ADRA1B': inf, 'ADRA1D': inf, 'ADRA2A': inf, 'ADRA2B': inf, 'ADRA2C': inf, 'ADRB1': inf}",inf,0,0,0,0
Docetaxel,CVCL_1531,126,"TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B","{'TUBB1': 4942, 'TUBB2A': 6011, 'TUBB2B': inf, 'TUBB3': inf, 'TUBB4A': inf, 'TUBB4B': inf}",4942.0,0,0,0,0
Tucidinostat,CVCL_1097,24,"HDAC1,HDAC10,HDAC11,HDAC2,HDAC3,HDAC8","{'HDAC1': inf, 'HDAC10': inf, 'HDAC11': 226, 'HDAC2': inf, 'HDAC3': inf, 'HDAC8': inf}",226.0,0,0,0,0
