drug,cell_line_id,n_cells,target_genes,gene_ranks,n_in_top5,n_in_top10,n_in_top50,n_in_top100,best_rank
Olanzapine,CVCL_1531,559,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 11171, 'ADRA1B': 13185, 'ADRA1D': 3671, 'CHRM1': 2512, 'CHRM2': 27953, 'CHRM3': 5443, 'CHRM4': 27907, 'CHRM5': 7100, 'DRD2': 14074, 'DRD4': 1582, 'HTR2A': 16295, 'HTR2C': 15371, 'HTR6': 17951}",0,0,0,0,1582
Olanzapine,CVCL_1724,858,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 14410, 'ADRA1B': 12441, 'ADRA1D': 8773, 'CHRM1': 1112, 'CHRM2': 27973, 'CHRM3': 4794, 'CHRM4': 8511, 'CHRM5': 4170, 'DRD2': 17891, 'DRD4': 2966, 'HTR2A': 5340, 'HTR2C': 17771, 'HTR6': 16679}",0,0,0,0,1112
Olanzapine,CVCL_1478,247,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 15970, 'ADRA1B': 7659, 'ADRA1D': 509, 'CHRM1': 194, 'CHRM2': 26779, 'CHRM3': 16111, 'CHRM4': 26606, 'CHRM5': 502, 'DRD2': 14488, 'DRD4': 11783, 'HTR2A': 10494, 'HTR2C': 14289, 'HTR6': 5313}",0,0,0,0,194
Olanzapine,CVCL_1285,1378,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 8396, 'ADRA1B': 11609, 'ADRA1D': 4212, 'CHRM1': 551, 'CHRM2': 27943, 'CHRM3': 5252, 'CHRM4': 6807, 'CHRM5': 1344, 'DRD2': 14355, 'DRD4': 912, 'HTR2A': 16588, 'HTR2C': 14620, 'HTR6': 16507}",0,0,0,0,551
Olanzapine,CVCL_0292,6006,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 15279, 'ADRA1B': 31213, 'ADRA1D': 12099, 'CHRM1': 2128, 'CHRM2': 24381, 'CHRM3': 7409, 'CHRM4': 24732, 'CHRM5': 1593, 'DRD2': 28718, 'DRD4': 3007, 'HTR2A': 5051, 'HTR2C': 16738, 'HTR6': 12607}",0,0,0,0,1593
Olanzapine,CVCL_1381,52,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 14703, 'ADRA1B': 5718, 'ADRA1D': 888, 'CHRM1': 519, 'CHRM2': 2140, 'CHRM3': 13260, 'CHRM4': 3321, 'CHRM5': 26588, 'DRD2': 4814, 'DRD4': 11990, 'HTR2A': 8621, 'HTR2C': 3487, 'HTR6': 1943}",0,0,0,0,519
Olanzapine,CVCL_0399,442,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 16193, 'ADRA1B': 8142, 'ADRA1D': 8643, 'CHRM1': 1153, 'CHRM2': 26342, 'CHRM3': 4460, 'CHRM4': 26291, 'CHRM5': 577, 'DRD2': 15583, 'DRD4': 12714, 'HTR2A': 11090, 'HTR2C': 15701, 'HTR6': 7797}",0,0,0,0,577
Olanzapine,CVCL_0152,260,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 13597, 'ADRA1B': 9286, 'ADRA1D': 9881, 'CHRM1': 3476, 'CHRM2': 26634, 'CHRM3': 12111, 'CHRM4': 26576, 'CHRM5': 731, 'DRD2': 13775, 'DRD4': 2860, 'HTR2A': 14388, 'HTR2C': 14495, 'HTR6': 6597}",0,0,0,0,731
Olanzapine,CVCL_1731,156,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 14876, 'ADRA1B': 8308, 'ADRA1D': 3313, 'CHRM1': 2766, 'CHRM2': 6909, 'CHRM3': 16004, 'CHRM4': 6846, 'CHRM5': 565, 'DRD2': 5133, 'DRD4': 946, 'HTR2A': 9928, 'HTR2C': 14115, 'HTR6': 1621}",0,0,0,0,565
Olanzapine,CVCL_0099,169,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 15700, 'ADRA1B': 6790, 'ADRA1D': 1824, 'CHRM1': 3027, 'CHRM2': 26553, 'CHRM3': 16237, 'CHRM4': 26724, 'CHRM5': 26424, 'DRD2': 4987, 'DRD4': 1696, 'HTR2A': 3978, 'HTR2C': 14452, 'HTR6': 5940}",0,0,0,0,1696
Olanzapine,CVCL_1056,13,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 15653, 'ADRA1B': 7710, 'ADRA1D': 7911, 'CHRM1': 6142, 'CHRM2': 6026, 'CHRM3': 12018, 'CHRM4': 5753, 'CHRM5': 26263, 'DRD2': 3767, 'DRD4': 11720, 'HTR2A': 8064, 'HTR2C': 2553, 'HTR6': 1021}",0,0,0,0,1021
Olanzapine,CVCL_1097,13,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 15594, 'ADRA1B': 7842, 'ADRA1D': 7932, 'CHRM1': 6211, 'CHRM2': 6122, 'CHRM3': 12221, 'CHRM4': 5776, 'CHRM5': 26233, 'DRD2': 3975, 'DRD4': 11756, 'HTR2A': 8155, 'HTR2C': 2787, 'HTR6': 1036}",0,0,0,0,1036
Olanzapine,CVCL_0320,39,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 14475, 'ADRA1B': 8137, 'ADRA1D': 7497, 'CHRM1': 6946, 'CHRM2': 6367, 'CHRM3': 13026, 'CHRM4': 6295, 'CHRM5': 563, 'DRD2': 3798, 'DRD4': 11932, 'HTR2A': 8508, 'HTR2C': 4514, 'HTR6': 3915}",0,0,0,0,563
Olanzapine,CVCL_0023,13,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 15638, 'ADRA1B': 7723, 'ADRA1D': 7913, 'CHRM1': 6171, 'CHRM2': 6033, 'CHRM3': 12014, 'CHRM4': 5735, 'CHRM5': 26264, 'DRD2': 3758, 'DRD4': 11711, 'HTR2A': 8062, 'HTR2C': 2512, 'HTR6': 1051}",0,0,0,0,1051
Olanzapine,CVCL_0334,13,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 15649, 'ADRA1B': 7708, 'ADRA1D': 7810, 'CHRM1': 6141, 'CHRM2': 6025, 'CHRM3': 11976, 'CHRM4': 5643, 'CHRM5': 438, 'DRD2': 3697, 'DRD4': 11700, 'HTR2A': 8068, 'HTR2C': 2484, 'HTR6': 1018}",0,0,0,0,438
Olanzapine,CVCL_1125,13,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 15630, 'ADRA1B': 7742, 'ADRA1D': 7837, 'CHRM1': 227, 'CHRM2': 6053, 'CHRM3': 12029, 'CHRM4': 5705, 'CHRM5': 26245, 'DRD2': 3765, 'DRD4': 11610, 'HTR2A': 8085, 'HTR2C': 2551, 'HTR6': 1379}",0,0,0,0,227
Olanzapine,CVCL_1239,13,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 15600, 'ADRA1B': 7849, 'ADRA1D': 7939, 'CHRM1': 202, 'CHRM2': 6131, 'CHRM3': 12225, 'CHRM4': 5786, 'CHRM5': 26242, 'DRD2': 3976, 'DRD4': 11761, 'HTR2A': 8112, 'HTR2C': 2778, 'HTR6': 1413}",0,0,0,0,202
Palmatine (chloride),CVCL_1550,5118,"IDO1,NS2B-NS3,WNV",{'IDO1': 19599},0,0,0,0,19599
Palmatine (chloride),CVCL_1055,3672,"IDO1,NS2B-NS3,WNV",{'IDO1': 19861},0,0,0,0,19861
Palmatine (chloride),CVCL_0480,8241,"IDO1,NS2B-NS3,WNV",{'IDO1': 23430},0,0,0,0,23430
Palmatine (chloride),CVCL_0397,1395,"IDO1,NS2B-NS3,WNV",{'IDO1': 11493},0,0,0,0,11493
Palmatine (chloride),CVCL_1547,5250,"IDO1,NS2B-NS3,WNV",{'IDO1': 20402},0,0,0,0,20402
Palmatine (chloride),CVCL_1635,3588,"IDO1,NS2B-NS3,WNV",{'IDO1': 19230},0,0,0,0,19230
Palmatine (chloride),CVCL_0366,2844,"IDO1,NS2B-NS3,WNV",{'IDO1': 20070},0,0,0,0,20070
Palmatine (chloride),CVCL_0293,3987,"IDO1,NS2B-NS3,WNV",{'IDO1': 20731},0,0,0,0,20731
Palmatine (chloride),CVCL_1731,12,"IDO1,NS2B-NS3,WNV",{'IDO1': 13028},0,0,0,0,13028
Palmatine (chloride),CVCL_1119,4284,"IDO1,NS2B-NS3,WNV",{'IDO1': 16431},0,0,0,0,16431
Palmatine (chloride),CVCL_1495,3921,"IDO1,NS2B-NS3,WNV",{'IDO1': 20208},0,0,0,0,20208
Palmatine (chloride),CVCL_1717,4629,"IDO1,NS2B-NS3,WNV",{'IDO1': 17092},0,0,0,0,17092
Palmatine (chloride),CVCL_1478,90,"IDO1,NS2B-NS3,WNV",{'IDO1': 17119},0,0,0,0,17119
Palmatine (chloride),CVCL_0131,1140,"IDO1,NS2B-NS3,WNV",{'IDO1': 18843},0,0,0,0,18843
Palmatine (chloride),CVCL_0428,897,"IDO1,NS2B-NS3,WNV",{'IDO1': 19469},0,0,0,0,19469
Palmatine (chloride),CVCL_0459,612,"IDO1,NS2B-NS3,WNV",{'IDO1': 16176},0,0,0,0,16176
Palmatine (chloride),CVCL_0371,5799,"IDO1,NS2B-NS3,WNV",{'IDO1': 20854},0,0,0,0,20854
Palmatine (chloride),CVCL_0069,1056,"IDO1,NS2B-NS3,WNV",{'IDO1': 15241},0,0,0,0,15241
Palmatine (chloride),CVCL_1577,282,"IDO1,NS2B-NS3,WNV",{'IDO1': 19957},0,0,0,0,19957
Palmatine (chloride),CVCL_1531,78,"IDO1,NS2B-NS3,WNV",{'IDO1': 17216},0,0,0,0,17216
Palmatine (chloride),CVCL_0292,1230,"IDO1,NS2B-NS3,WNV",{'IDO1': 14019},0,0,0,0,14019
Palmatine (chloride),CVCL_1285,369,"IDO1,NS2B-NS3,WNV",{'IDO1': 10943},0,0,0,0,10943
Palmatine (chloride),CVCL_1239,12,"IDO1,NS2B-NS3,WNV",{'IDO1': 13026},0,0,0,0,13026
Palmatine (chloride),CVCL_1724,342,"IDO1,NS2B-NS3,WNV",{'IDO1': 15109},0,0,0,0,15109
Palmatine (chloride),CVCL_0359,189,"IDO1,NS2B-NS3,WNV",{'IDO1': 10996},0,0,0,0,10996
Palmatine (chloride),CVCL_1715,669,"IDO1,NS2B-NS3,WNV",{'IDO1': 14772},0,0,0,0,14772
Palmatine (chloride),CVCL_0099,132,"IDO1,NS2B-NS3,WNV",{'IDO1': 17301},0,0,0,0,17301
Palmatine (chloride),CVCL_0152,48,"IDO1,NS2B-NS3,WNV",{'IDO1': 15809},0,0,0,0,15809
Palmatine (chloride),CVCL_0399,75,"IDO1,NS2B-NS3,WNV",{'IDO1': 17113},0,0,0,0,17113
Palmatine (chloride),CVCL_1381,6,"IDO1,NS2B-NS3,WNV",{'IDO1': 12727},0,0,0,0,12727
Palmatine (chloride),CVCL_0023,6,"IDO1,NS2B-NS3,WNV",{'IDO1': 12930},0,0,0,0,12930
Palmatine (chloride),CVCL_1056,6,"IDO1,NS2B-NS3,WNV",{'IDO1': 12850},0,0,0,0,12850
Palmatine (chloride),CVCL_1125,6,"IDO1,NS2B-NS3,WNV",{'IDO1': 13022},0,0,0,0,13022
Palmatine (chloride),CVCL_1097,3,"IDO1,NS2B-NS3,WNV",{'IDO1': 12752},0,0,0,0,12752
Palmatine (chloride),CVCL_0320,6,"IDO1,NS2B-NS3,WNV",{'IDO1': 13007},0,0,0,0,13007
Palmatine (chloride),CVCL_1716,6,"IDO1,NS2B-NS3,WNV",{'IDO1': 12990},0,0,0,0,12990
Pasireotide (acetate),CVCL_1724,324,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 1547, 'SSTR2': 27980, 'SSTR3': inf, 'SSTR5': 17292}",0,0,0,0,1547
Pasireotide (acetate),CVCL_1055,4748,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 10333, 'SSTR2': 27411, 'SSTR3': inf, 'SSTR5': 15623}",0,0,0,0,10333
Pasireotide (acetate),CVCL_1119,4940,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 9112, 'SSTR2': 26754, 'SSTR3': inf, 'SSTR5': 30583}",0,0,0,0,9112
Pasireotide (acetate),CVCL_1717,6236,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 3028, 'SSTR2': 23194, 'SSTR3': inf, 'SSTR5': 25651}",0,0,0,0,3028
Pasireotide (acetate),CVCL_0371,7492,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 6874, 'SSTR2': 27425, 'SSTR3': inf, 'SSTR5': 18101}",0,0,0,0,6874
Pasireotide (acetate),CVCL_1495,5504,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 9717, 'SSTR2': 27418, 'SSTR3': inf, 'SSTR5': 31505}",0,0,0,0,9717
Pasireotide (acetate),CVCL_1547,6464,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 12980, 'SSTR2': 29024, 'SSTR3': inf, 'SSTR5': 26734}",0,0,0,0,12980
Pasireotide (acetate),CVCL_1550,7280,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 10648, 'SSTR2': 25973, 'SSTR3': inf, 'SSTR5': 30983}",0,0,0,0,10648
Pasireotide (acetate),CVCL_0428,636,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 5967, 'SSTR2': 23297, 'SSTR3': inf, 'SSTR5': 28890}",0,0,0,0,5967
Pasireotide (acetate),CVCL_0397,1820,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 12584, 'SSTR2': 28285, 'SSTR3': inf, 'SSTR5': 15498}",0,0,0,0,12584
Pasireotide (acetate),CVCL_0131,1436,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 7862, 'SSTR2': 31212, 'SSTR3': inf, 'SSTR5': 28970}",0,0,0,0,7862
Pasireotide (acetate),CVCL_0480,11432,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 3604, 'SSTR2': 19724, 'SSTR3': inf, 'SSTR5': 18520}",0,0,0,0,3604
Pasireotide (acetate),CVCL_0293,4196,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 12643, 'SSTR2': 26622, 'SSTR3': inf, 'SSTR5': 25929}",0,0,0,0,12643
Pasireotide (acetate),CVCL_0292,1892,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 1885, 'SSTR2': 24642, 'SSTR3': inf, 'SSTR5': 27159}",0,0,0,0,1885
Pasireotide (acetate),CVCL_1285,644,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 5566, 'SSTR2': 29353, 'SSTR3': inf, 'SSTR5': 28865}",0,0,0,0,5566
Pasireotide (acetate),CVCL_1635,5336,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 10001, 'SSTR2': 26497, 'SSTR3': inf, 'SSTR5': 30649}",0,0,0,0,10001
Pasireotide (acetate),CVCL_0366,2468,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 7876, 'SSTR2': 26400, 'SSTR3': inf, 'SSTR5': 30143}",0,0,0,0,7876
Pasireotide (acetate),CVCL_0099,176,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 13389, 'SSTR2': 27917, 'SSTR3': inf, 'SSTR5': 16362}",0,0,0,0,13389
Pasireotide (acetate),CVCL_0459,752,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 10145, 'SSTR2': 29658, 'SSTR3': inf, 'SSTR5': 28069}",0,0,0,0,10145
Pasireotide (acetate),CVCL_0069,812,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 13296, 'SSTR2': 11837, 'SSTR3': inf, 'SSTR5': 27338}",0,0,0,0,11837
Pasireotide (acetate),CVCL_1715,664,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 12533, 'SSTR2': 29700, 'SSTR3': inf, 'SSTR5': 28105}",0,0,0,0,12533
Pasireotide (acetate),CVCL_0359,84,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 13919, 'SSTR2': 26353, 'SSTR3': inf, 'SSTR5': 9439}",0,0,0,0,9439
Pasireotide (acetate),CVCL_1531,112,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 14879, 'SSTR2': 26771, 'SSTR3': inf, 'SSTR5': 9831}",0,0,0,0,9831
Pasireotide (acetate),CVCL_1478,56,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 7515, 'SSTR2': 27491, 'SSTR3': inf, 'SSTR5': 9720}",0,0,0,0,7515
Pasireotide (acetate),CVCL_1577,332,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 7761, 'SSTR2': 24699, 'SSTR3': inf, 'SSTR5': 27134}",0,0,0,0,7761
Pasireotide (acetate),CVCL_0546,96,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 4582, 'SSTR2': 26364, 'SSTR3': inf, 'SSTR5': 8367}",0,0,0,0,4582
Pasireotide (acetate),CVCL_0152,172,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 12830, 'SSTR2': 26378, 'SSTR3': inf, 'SSTR5': 15745}",0,0,0,0,12830
Pasireotide (acetate),CVCL_0399,436,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 4931, 'SSTR2': 23834, 'SSTR3': inf, 'SSTR5': 28854}",0,0,0,0,4931
Pasireotide (acetate),CVCL_1239,136,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 3962, 'SSTR2': 27327, 'SSTR3': inf, 'SSTR5': 10131}",0,0,0,0,3962
Pasireotide (acetate),CVCL_1517,456,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 10619, 'SSTR2': 31280, 'SSTR3': inf, 'SSTR5': 28221}",0,0,0,0,10619
Pasireotide (acetate),CVCL_C466,248,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 10428, 'SSTR2': 30800, 'SSTR3': inf, 'SSTR5': 13062}",0,0,0,0,10428
Pasireotide (acetate),CVCL_1056,400,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 8008, 'SSTR2': 27992, 'SSTR3': inf, 'SSTR5': 14819}",0,0,0,0,8008
Pasireotide (acetate),CVCL_1731,200,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 14404, 'SSTR2': 30947, 'SSTR3': inf, 'SSTR5': 12035}",0,0,0,0,12035
Pasireotide (acetate),CVCL_0334,144,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 9997, 'SSTR2': 27003, 'SSTR3': inf, 'SSTR5': 11378}",0,0,0,0,9997
Pasireotide (acetate),CVCL_0023,336,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 18416, 'SSTR2': 28338, 'SSTR3': inf, 'SSTR5': 17218}",0,0,0,0,17218
Pasireotide (acetate),CVCL_1094,212,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 11935, 'SSTR2': 30562, 'SSTR3': inf, 'SSTR5': 12730}",0,0,0,0,11935
Pasireotide (acetate),CVCL_0179,216,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 11559, 'SSTR2': 28261, 'SSTR3': inf, 'SSTR5': 17458}",0,0,0,0,11559
Pasireotide (acetate),CVCL_0504,132,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 7807, 'SSTR2': 26806, 'SSTR3': inf, 'SSTR5': 9516}",0,0,0,0,7807
Pasireotide (acetate),CVCL_1693,116,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 9360, 'SSTR2': 25964, 'SSTR3': inf, 'SSTR5': 12533}",0,0,0,0,9360
Pasireotide (acetate),CVCL_0332,200,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 18317, 'SSTR2': 25766, 'SSTR3': inf, 'SSTR5': 12909}",0,0,0,0,12909
Pasireotide (acetate),CVCL_1381,152,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 4120, 'SSTR2': 26749, 'SSTR3': inf, 'SSTR5': 16546}",0,0,0,0,4120
Pasireotide (acetate),CVCL_1097,292,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 15740, 'SSTR2': 28357, 'SSTR3': inf, 'SSTR5': 17372}",0,0,0,0,15740
Pasireotide (acetate),CVCL_1716,4,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 13290, 'SSTR2': 6153, 'SSTR3': inf, 'SSTR5': 1097}",0,0,0,0,1097
Pasireotide (acetate),CVCL_1098,156,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 13551, 'SSTR2': 26747, 'SSTR3': inf, 'SSTR5': 10034}",0,0,0,0,10034
Pasireotide (acetate),CVCL_0218,60,"SSTR1,SSTR2,SSTR3,SSTR5","{'SSTR1': 12101, 'SSTR2': 26940, 'SSTR3': inf, 'SSTR5': 7496}",0,0,0,0,7496
Pentagastrin,CVCL_0480,1960,CCKBR,{'CCKBR': 7286},0,0,0,0,7286
Pentagastrin,CVCL_0293,1077,CCKBR,{'CCKBR': 6059},0,0,0,0,6059
Pentagastrin,CVCL_1055,1073,CCKBR,{'CCKBR': 13739},0,0,0,0,13739
Pentagastrin,CVCL_1547,1337,CCKBR,{'CCKBR': 5393},0,0,0,0,5393
Pentagastrin,CVCL_1635,917,CCKBR,{'CCKBR': 4873},0,0,0,0,4873
Pentagastrin,CVCL_0292,546,CCKBR,{'CCKBR': 4455},0,0,0,0,4455
Pentagastrin,CVCL_1717,1136,CCKBR,{'CCKBR': 3361},0,0,0,0,3361
Pentagastrin,CVCL_1119,1151,CCKBR,{'CCKBR': 3768},0,0,0,0,3768
Pentagastrin,CVCL_0428,239,CCKBR,{'CCKBR': 2557},0,0,0,0,2557
Pentagastrin,CVCL_0131,588,CCKBR,{'CCKBR': 3797},0,0,0,0,3797
Pentagastrin,CVCL_1550,1412,CCKBR,{'CCKBR': 3112},0,0,0,0,3112
Pentagastrin,CVCL_1495,890,CCKBR,{'CCKBR': 6931},0,0,0,0,6931
Pentagastrin,CVCL_0371,1476,CCKBR,{'CCKBR': 8937},0,0,0,0,8937
Pentagastrin,CVCL_0397,338,CCKBR,{'CCKBR': 2894},0,0,0,0,2894
Pentagastrin,CVCL_0366,529,CCKBR,{'CCKBR': 3799},0,0,0,0,3799
Pentagastrin,CVCL_0069,244,CCKBR,{'CCKBR': 2920},0,0,0,0,2920
Pentagastrin,CVCL_1724,138,CCKBR,{'CCKBR': 2718},0,0,0,0,2718
Pentagastrin,CVCL_1239,97,CCKBR,{'CCKBR': 2615},0,0,0,0,2615
Pentagastrin,CVCL_0459,556,CCKBR,{'CCKBR': 2940},0,0,0,0,2940
Pentagastrin,CVCL_1285,453,CCKBR,{'CCKBR': 4257},0,0,0,0,4257
Pentagastrin,CVCL_0399,347,CCKBR,{'CCKBR': 5865},0,0,0,0,5865
Pentagastrin,CVCL_1715,88,CCKBR,{'CCKBR': 8635},0,0,0,0,8635
Pentagastrin,CVCL_1577,79,CCKBR,{'CCKBR': 4418},0,0,0,0,4418
Pentagastrin,CVCL_0152,138,CCKBR,{'CCKBR': 3764},0,0,0,0,3764
Pentagastrin,CVCL_1531,12,CCKBR,{'CCKBR': 11471},0,0,0,0,11471
Pentagastrin,CVCL_0359,26,CCKBR,{'CCKBR': 11950},0,0,0,0,11950
Pentagastrin,CVCL_0099,103,CCKBR,{'CCKBR': 2431},0,0,0,0,2431
Pentagastrin,CVCL_1478,13,CCKBR,{'CCKBR': 11068},0,0,0,0,11068
Pentagastrin,CVCL_0332,178,CCKBR,{'CCKBR': 3205},0,0,0,0,3205
Pentagastrin,CVCL_1731,164,CCKBR,{'CCKBR': 3387},0,0,0,0,3387
Pentagastrin,CVCL_0023,363,CCKBR,{'CCKBR': 3957},0,0,0,0,3957
Pentagastrin,CVCL_0546,133,CCKBR,{'CCKBR': 2804},0,0,0,0,2804
Pentagastrin,CVCL_1098,181,CCKBR,{'CCKBR': 3147},0,0,0,0,3147
Pentagastrin,CVCL_1056,315,CCKBR,{'CCKBR': 5908},0,0,0,0,5908
Pentagastrin,CVCL_1097,274,CCKBR,{'CCKBR': 3870},0,0,0,0,3870
Pentagastrin,CVCL_0218,80,CCKBR,{'CCKBR': 5012},0,0,0,0,5012
Pentagastrin,CVCL_C466,219,CCKBR,{'CCKBR': 4426},0,0,0,0,4426
Pentagastrin,CVCL_0334,88,CCKBR,{'CCKBR': 3201},0,0,0,0,3201
Pentagastrin,CVCL_1517,231,CCKBR,{'CCKBR': 8688},0,0,0,0,8688
Pentagastrin,CVCL_1381,139,CCKBR,{'CCKBR': 3107},0,0,0,0,3107
Pentagastrin,CVCL_1693,122,CCKBR,{'CCKBR': 5201},0,0,0,0,5201
Pentagastrin,CVCL_1094,211,CCKBR,{'CCKBR': 3422},0,0,0,0,3422
Pentagastrin,CVCL_0504,165,CCKBR,{'CCKBR': 3775},0,0,0,0,3775
Pentagastrin,CVCL_0179,156,CCKBR,{'CCKBR': 2953},0,0,0,0,2953
Pentagastrin,CVCL_1716,16,CCKBR,{'CCKBR': 2242},0,0,0,0,2242
Pentagastrin,CVCL_0028,1,CCKBR,{'CCKBR': 9174},0,0,0,0,9174
Pentagastrin,CVCL_1666,1,CCKBR,{'CCKBR': 9109},0,0,0,0,9109
Pentamidine (isethionate),CVCL_0480,2258,PRLR,{'PRLR': 16626},0,0,0,0,16626
Pentamidine (isethionate),CVCL_1717,1299,PRLR,{'PRLR': 13914},0,0,0,0,13914
Pentamidine (isethionate),CVCL_1055,1223,PRLR,{'PRLR': 17000},0,0,0,0,17000
Pentamidine (isethionate),CVCL_0428,265,PRLR,{'PRLR': 12792},0,0,0,0,12792
Pentamidine (isethionate),CVCL_1550,1583,PRLR,{'PRLR': 17799},0,0,0,0,17799
Pentamidine (isethionate),CVCL_0371,1454,PRLR,{'PRLR': 16430},0,0,0,0,16430
