target_gene,batch,cell_n
SMARCA5,Flex_1_03,48
SMARCA5,Flex_1_04,38
SMARCA5,Flex_1_05,33
SMARCA5,Flex_1_06,35
SMARCA5,Flex_1_07,32
SMARCA5,Flex_1_08,38
SMARCA5,Flex_1_09,43
SMARCA5,Flex_1_10,36
SMARCA5,Flex_1_11,31
SMARCA5,Flex_1_12,38
SMARCA5,Flex_1_13,40
SMARCA5,Flex_1_14,28
SMARCA5,Flex_1_15,32
SMARCA5,Flex_1_16,32
SMARCA5,Flex_2_01,34
SMARCA5,Flex_2_02,51
SMARCA5,Flex_2_03,46
SMARCA5,Flex_2_04,29
SMARCA5,Flex_2_05,45
SMARCA5,Flex_2_06,43
SMARCA5,Flex_2_07,38
SMARCA5,Flex_2_08,32
SMARCA5,Flex_2_09,37
SMARCA5,Flex_2_10,37
SMARCA5,Flex_2_11,41
SMARCA5,Flex_2_12,32
SMARCA5,Flex_2_13,45
SMARCA5,Flex_2_14,34
SMARCA5,Flex_2_15,31
SMARCA5,Flex_2_16,36
SMARCA5,Flex_3_01,47
SMARCA5,Flex_3_02,28
SMARCA5,Flex_3_03,41
SMARCA5,Flex_3_04,34
SMARCA5,Flex_3_05,34
SMARCA5,Flex_3_06,30
SMARCA5,Flex_3_07,38
SMARCA5,Flex_3_08,32
SMARCA5,Flex_3_09,42
SMARCA5,Flex_3_10,42
SMARCA5,Flex_3_11,44
SMARCA5,Flex_3_12,46
SMARCA5,Flex_3_13,32
SMARCA5,Flex_3_14,44
SMARCA5,Flex_3_15,46
SMARCA5,Flex_3_16,37
SNCA,Flex_1_01,13
SNCA,Flex_1_02,8
SNCA,Flex_1_03,17
SNCA,Flex_1_04,8
SNCA,Flex_1_05,3
SNCA,Flex_1_06,3
SNCA,Flex_1_07,8
SNCA,Flex_1_08,8
SNCA,Flex_1_09,5
SNCA,Flex_1_10,10
SNCA,Flex_1_11,8
SNCA,Flex_1_12,6
SNCA,Flex_1_13,6
SNCA,Flex_1_14,2
SNCA,Flex_1_15,7
SNCA,Flex_1_16,4
SNCA,Flex_2_01,8
SNCA,Flex_2_02,8
SNCA,Flex_2_03,7
SNCA,Flex_2_04,12
SNCA,Flex_2_05,8
SNCA,Flex_2_06,9
SNCA,Flex_2_07,7
SNCA,Flex_2_08,7
SNCA,Flex_2_09,5
SNCA,Flex_2_10,14
SNCA,Flex_2_11,9
SNCA,Flex_2_12,9
SNCA,Flex_2_13,7
SNCA,Flex_2_14,10
SNCA,Flex_2_15,8
SNCA,Flex_2_16,7
SNCA,Flex_3_01,11
SNCA,Flex_3_02,10
SNCA,Flex_3_03,8
SNCA,Flex_3_04,9
SNCA,Flex_3_05,3
SNCA,Flex_3_06,6
SNCA,Flex_3_07,7
SNCA,Flex_3_08,4
SNCA,Flex_3_09,8
SNCA,Flex_3_10,6
SNCA,Flex_3_11,9
SNCA,Flex_3_12,7
SNCA,Flex_3_13,14
SNCA,Flex_3_14,8
SNCA,Flex_3_15,11
SNCA,Flex_3_16,14
SOX2,Flex_1_01,15
SOX2,Flex_1_02,18
SOX2,Flex_1_03,20
SOX2,Flex_1_04,16
SOX2,Flex_1_05,17
SOX2,Flex_1_06,7
SOX2,Flex_1_07,12
SOX2,Flex_1_08,15
SOX2,Flex_1_09,16
SOX2,Flex_1_10,14
SOX2,Flex_1_11,22
SOX2,Flex_1_12,17
SOX2,Flex_1_13,23
SOX2,Flex_1_14,19
SOX2,Flex_1_15,8
SOX2,Flex_1_16,14
SOX2,Flex_2_01,19
SOX2,Flex_2_02,18
SOX2,Flex_2_03,12
SOX2,Flex_2_04,20
SOX2,Flex_2_05,21
SOX2,Flex_2_06,16
SOX2,Flex_2_07,18
SOX2,Flex_2_08,11
SOX2,Flex_2_09,14
SOX2,Flex_2_10,14
SOX2,Flex_2_11,17
SOX2,Flex_2_12,12
SOX2,Flex_2_13,17
SOX2,Flex_2_14,18
SOX2,Flex_2_15,16
SOX2,Flex_2_16,24
SOX2,Flex_3_01,21
SOX2,Flex_3_02,18
SOX2,Flex_3_03,14
SOX2,Flex_3_04,17
SOX2,Flex_3_05,22
SOX2,Flex_3_06,20
SOX2,Flex_3_07,11
SOX2,Flex_3_08,19
SOX2,Flex_3_09,17
SOX2,Flex_3_10,21
SOX2,Flex_3_11,20
SOX2,Flex_3_12,13
SOX2,Flex_3_13,26
SOX2,Flex_3_14,19
SOX2,Flex_3_15,15
SOX2,Flex_3_16,13
SRC,Flex_1_01,42
SRC,Flex_1_02,48
SRC,Flex_1_03,46
SRC,Flex_1_04,50
SRC,Flex_1_05,41
SRC,Flex_1_06,55
SRC,Flex_1_07,38
SRC,Flex_1_08,41
SRC,Flex_1_09,54
SRC,Flex_1_10,54
SRC,Flex_1_11,63
SRC,Flex_1_12,51
SRC,Flex_1_13,44
SRC,Flex_1_14,43
SRC,Flex_1_15,46
SRC,Flex_1_16,48
SRC,Flex_2_01,54
SRC,Flex_2_02,58
SRC,Flex_2_03,41
SRC,Flex_2_04,40
SRC,Flex_2_05,66
SRC,Flex_2_06,58
SRC,Flex_2_07,36
SRC,Flex_2_08,43
SRC,Flex_2_09,51
SRC,Flex_2_10,49
SRC,Flex_2_11,62
SRC,Flex_2_12,44
SRC,Flex_2_13,46
SRC,Flex_2_14,55
SRC,Flex_2_15,58
SRC,Flex_2_16,51
SRC,Flex_3_01,53
SRC,Flex_3_02,57
SRC,Flex_3_03,51
SRC,Flex_3_04,59
SRC,Flex_3_05,54
SRC,Flex_3_06,44
SRC,Flex_3_07,39
SRC,Flex_3_08,55
SRC,Flex_3_09,50
SRC,Flex_3_10,45
SRC,Flex_3_11,52
SRC,Flex_3_12,41
SRC,Flex_3_13,60
SRC,Flex_3_14,61
SRC,Flex_3_15,51
SRC,Flex_3_16,55
SSBP1,Flex_1_01,20
SSBP1,Flex_1_02,26
SSBP1,Flex_1_03,19
SSBP1,Flex_1_04,12
SSBP1,Flex_1_05,19
SSBP1,Flex_1_06,24
SSBP1,Flex_1_07,16
SSBP1,Flex_1_08,20
SSBP1,Flex_1_09,10
SSBP1,Flex_1_10,14
SSBP1,Flex_1_11,14
SSBP1,Flex_1_12,19
SSBP1,Flex_1_13,24
SSBP1,Flex_1_14,18
SSBP1,Flex_1_15,14
SSBP1,Flex_1_16,20
SSBP1,Flex_2_01,20
SSBP1,Flex_2_02,17
SSBP1,Flex_2_03,15
SSBP1,Flex_2_04,23
SSBP1,Flex_2_05,16
SSBP1,Flex_2_06,25
SSBP1,Flex_2_07,14
SSBP1,Flex_2_08,15
SSBP1,Flex_2_09,14
SSBP1,Flex_2_10,23
SSBP1,Flex_2_11,14
SSBP1,Flex_2_12,14
SSBP1,Flex_2_13,22
SSBP1,Flex_2_14,23
SSBP1,Flex_2_15,23
SSBP1,Flex_2_16,16
SSBP1,Flex_3_01,18
SSBP1,Flex_3_02,24
SSBP1,Flex_3_03,21
SSBP1,Flex_3_04,15
SSBP1,Flex_3_05,19
SSBP1,Flex_3_06,28
SSBP1,Flex_3_07,21
SSBP1,Flex_3_08,22
SSBP1,Flex_3_09,20
SSBP1,Flex_3_10,22
SSBP1,Flex_3_11,26
SSBP1,Flex_3_12,20
SSBP1,Flex_3_13,16
SSBP1,Flex_3_14,15
SSBP1,Flex_3_15,21
SSBP1,Flex_3_16,14
STAG2,Flex_1_01,39
STAG2,Flex_1_02,30
STAG2,Flex_1_03,31
STAG2,Flex_1_04,39
STAG2,Flex_1_05,36
STAG2,Flex_1_06,47
STAG2,Flex_1_07,33
STAG2,Flex_1_08,33
STAG2,Flex_1_09,28
STAG2,Flex_1_10,29
STAG2,Flex_1_11,44
STAG2,Flex_1_12,28
STAG2,Flex_1_13,21
STAG2,Flex_1_14,26
STAG2,Flex_1_15,26
STAG2,Flex_1_16,38
STAG2,Flex_2_01,28
STAG2,Flex_2_02,39
STAG2,Flex_2_03,33
STAG2,Flex_2_04,30
STAG2,Flex_2_05,31
STAG2,Flex_2_06,33
STAG2,Flex_2_07,30
STAG2,Flex_2_08,39
STAG2,Flex_2_09,38
STAG2,Flex_2_10,22
STAG2,Flex_2_11,38
STAG2,Flex_2_12,25
STAG2,Flex_2_13,25
STAG2,Flex_2_14,35
STAG2,Flex_2_15,36
STAG2,Flex_2_16,18
STAG2,Flex_3_01,27
STAG2,Flex_3_02,34
STAG2,Flex_3_03,26
STAG2,Flex_3_04,43
STAG2,Flex_3_05,31
STAG2,Flex_3_06,37
STAG2,Flex_3_07,29
STAG2,Flex_3_08,28
STAG2,Flex_3_09,32
STAG2,Flex_3_10,33
STAG2,Flex_3_11,41
STAG2,Flex_3_12,29
STAG2,Flex_3_13,38
STAG2,Flex_3_14,37
STAG2,Flex_3_15,48
STAG2,Flex_3_16,32
STAT1,Flex_1_01,43
STAT1,Flex_1_02,46
STAT1,Flex_1_03,39
STAT1,Flex_1_04,51
STAT1,Flex_1_05,59
STAT1,Flex_1_06,59
STAT1,Flex_1_07,47
STAT1,Flex_1_08,36
STAT1,Flex_1_09,41
STAT1,Flex_1_10,43
STAT1,Flex_1_11,56
STAT1,Flex_1_12,44
STAT1,Flex_1_13,58
STAT1,Flex_1_14,51
STAT1,Flex_1_15,41
STAT1,Flex_1_16,52
STAT1,Flex_2_01,61
STAT1,Flex_2_02,56
STAT1,Flex_2_03,54
STAT1,Flex_2_04,53
STAT1,Flex_2_05,43
STAT1,Flex_2_06,61
STAT1,Flex_2_07,57
STAT1,Flex_2_08,48
STAT1,Flex_2_09,50
STAT1,Flex_2_10,61
STAT1,Flex_2_11,67
STAT1,Flex_2_12,50
STAT1,Flex_2_13,59
STAT1,Flex_2_14,43
STAT1,Flex_2_15,50
STAT1,Flex_2_16,59
STAT1,Flex_3_01,48
STAT1,Flex_3_02,62
STAT1,Flex_3_03,48
STAT1,Flex_3_04,55
STAT1,Flex_3_05,43
STAT1,Flex_3_06,63
STAT1,Flex_3_07,56
STAT1,Flex_3_08,56
STAT1,Flex_3_09,44
STAT1,Flex_3_10,55
STAT1,Flex_3_11,51
STAT1,Flex_3_12,49
STAT1,Flex_3_13,61
STAT1,Flex_3_14,60
STAT1,Flex_3_15,54
STAT1,Flex_3_16,50
STAT6,Flex_1_01,18
STAT6,Flex_1_02,11
STAT6,Flex_1_03,13
STAT6,Flex_1_04,18
STAT6,Flex_1_05,14
STAT6,Flex_1_06,16
STAT6,Flex_1_07,16
STAT6,Flex_1_08,18
STAT6,Flex_1_09,17
STAT6,Flex_1_10,16
STAT6,Flex_1_11,12
STAT6,Flex_1_12,14
STAT6,Flex_1_13,15
STAT6,Flex_1_14,14
STAT6,Flex_1_15,24
STAT6,Flex_1_16,7
STAT6,Flex_2_01,15
STAT6,Flex_2_02,30
STAT6,Flex_2_03,25
STAT6,Flex_2_04,21
STAT6,Flex_2_05,12
STAT6,Flex_2_06,13
STAT6,Flex_2_07,22
STAT6,Flex_2_08,28
STAT6,Flex_2_09,13
STAT6,Flex_2_10,16
STAT6,Flex_2_11,14
STAT6,Flex_2_12,10
STAT6,Flex_2_13,20
STAT6,Flex_2_14,17
STAT6,Flex_2_15,26
STAT6,Flex_2_16,14
STAT6,Flex_3_01,16
STAT6,Flex_3_02,21
STAT6,Flex_3_03,21
STAT6,Flex_3_04,16
STAT6,Flex_3_05,12
STAT6,Flex_3_06,19
STAT6,Flex_3_07,26
STAT6,Flex_3_08,20
STAT6,Flex_3_09,20
STAT6,Flex_3_10,20
STAT6,Flex_3_11,17
STAT6,Flex_3_12,20
STAT6,Flex_3_13,23
STAT6,Flex_3_14,24
STAT6,Flex_3_15,18
STAT6,Flex_3_16,26
STX4,Flex_1_01,24
STX4,Flex_1_02,25
STX4,Flex_1_03,23
STX4,Flex_1_04,31
STX4,Flex_1_05,29
STX4,Flex_1_06,17
STX4,Flex_1_07,24
STX4,Flex_1_08,25
STX4,Flex_1_09,28
STX4,Flex_1_10,24
STX4,Flex_1_11,24
STX4,Flex_1_12,24
STX4,Flex_1_13,29
STX4,Flex_1_14,24
STX4,Flex_1_15,26
STX4,Flex_1_16,40
STX4,Flex_2_01,16
STX4,Flex_2_02,18
STX4,Flex_2_03,25
STX4,Flex_2_04,27
STX4,Flex_2_05,33
STX4,Flex_2_06,24
STX4,Flex_2_07,16
STX4,Flex_2_08,22
STX4,Flex_2_09,23
STX4,Flex_2_10,26
STX4,Flex_2_11,25
STX4,Flex_2_12,21
STX4,Flex_2_13,30
STX4,Flex_2_14,21
STX4,Flex_2_15,16
STX4,Flex_2_16,31
STX4,Flex_3_01,22
STX4,Flex_3_02,17
STX4,Flex_3_03,27
STX4,Flex_3_04,39
STX4,Flex_3_05,26
STX4,Flex_3_06,22
STX4,Flex_3_07,26
STX4,Flex_3_08,27
STX4,Flex_3_09,22
STX4,Flex_3_10,26
STX4,Flex_3_11,34
STX4,Flex_3_12,32
STX4,Flex_3_13,30
STX4,Flex_3_14,37
STX4,Flex_3_15,40
STX4,Flex_3_16,31
SUPT4H1,Flex_1_01,4
SUPT4H1,Flex_1_02,3
SUPT4H1,Flex_1_03,6
SUPT4H1,Flex_1_04,8
SUPT4H1,Flex_1_05,5
SUPT4H1,Flex_1_06,7
SUPT4H1,Flex_1_07,4
SUPT4H1,Flex_1_08,6
SUPT4H1,Flex_1_09,4
SUPT4H1,Flex_1_10,8
SUPT4H1,Flex_1_11,6
SUPT4H1,Flex_1_12,9
SUPT4H1,Flex_1_13,7
SUPT4H1,Flex_1_14,2
SUPT4H1,Flex_1_15,6
SUPT4H1,Flex_1_16,7
SUPT4H1,Flex_2_01,7
SUPT4H1,Flex_2_02,8
SUPT4H1,Flex_2_03,7
SUPT4H1,Flex_2_04,11
SUPT4H1,Flex_2_05,8
SUPT4H1,Flex_2_06,13
SUPT4H1,Flex_2_07,6
SUPT4H1,Flex_2_08,12
SUPT4H1,Flex_2_09,10
SUPT4H1,Flex_2_10,6
SUPT4H1,Flex_2_11,9
SUPT4H1,Flex_2_12,4
SUPT4H1,Flex_2_13,5
SUPT4H1,Flex_2_14,11
SUPT4H1,Flex_2_15,9
SUPT4H1,Flex_2_16,5
SUPT4H1,Flex_3_01,14
SUPT4H1,Flex_3_02,8
SUPT4H1,Flex_3_03,3
SUPT4H1,Flex_3_04,2
SUPT4H1,Flex_3_05,7
SUPT4H1,Flex_3_06,10
SUPT4H1,Flex_3_07,5
SUPT4H1,Flex_3_08,6
SUPT4H1,Flex_3_09,7
SUPT4H1,Flex_3_10,12
SUPT4H1,Flex_3_11,17
SUPT4H1,Flex_3_12,10
SUPT4H1,Flex_3_13,10
SUPT4H1,Flex_3_14,16
SUPT4H1,Flex_3_15,10
SUPT4H1,Flex_3_16,4
SV2A,Flex_1_01,9
SV2A,Flex_1_02,16
SV2A,Flex_1_03,15
SV2A,Flex_1_04,9
SV2A,Flex_1_05,10
SV2A,Flex_1_06,10
SV2A,Flex_1_07,12
SV2A,Flex_1_08,15
SV2A,Flex_1_09,6
SV2A,Flex_1_10,14
SV2A,Flex_1_11,11
SV2A,Flex_1_12,15
SV2A,Flex_1_13,12
SV2A,Flex_1_14,15
SV2A,Flex_1_15,4
SV2A,Flex_1_16,13
SV2A,Flex_2_01,7
SV2A,Flex_2_02,14
SV2A,Flex_2_03,15
SV2A,Flex_2_04,11
SV2A,Flex_2_05,12
SV2A,Flex_2_06,11
SV2A,Flex_2_07,7
SV2A,Flex_2_08,11
SV2A,Flex_2_09,11
SV2A,Flex_2_10,12
SV2A,Flex_2_11,14
SV2A,Flex_2_12,7
SV2A,Flex_2_13,11
SV2A,Flex_2_14,10
SV2A,Flex_2_15,10
SV2A,Flex_2_16,5
SV2A,Flex_3_01,24
SV2A,Flex_3_02,16
SV2A,Flex_3_03,19
SV2A,Flex_3_04,12
SV2A,Flex_3_05,8
SV2A,Flex_3_06,7
SV2A,Flex_3_07,15
SV2A,Flex_3_08,15
SV2A,Flex_3_09,13
SV2A,Flex_3_10,12
SV2A,Flex_3_11,18
SV2A,Flex_3_12,11
SV2A,Flex_3_13,17
SV2A,Flex_3_14,12
SV2A,Flex_3_15,12
SV2A,Flex_3_16,15
TADA1,Flex_1_01,87
TADA1,Flex_1_02,63
TADA1,Flex_1_03,85
TADA1,Flex_1_04,80
TADA1,Flex_1_05,72
TADA1,Flex_1_06,74
TADA1,Flex_1_07,69
TADA1,Flex_1_08,69
TADA1,Flex_1_09,70
TADA1,Flex_1_10,94
TADA1,Flex_1_11,80
TADA1,Flex_1_12,66
TADA1,Flex_1_13,71
TADA1,Flex_1_14,87
TADA1,Flex_1_15,71
TADA1,Flex_1_16,78
TADA1,Flex_2_01,79
TADA1,Flex_2_02,75
TADA1,Flex_2_03,85
TADA1,Flex_2_04,71
TADA1,Flex_2_05,84
TADA1,Flex_2_06,88
TADA1,Flex_2_07,88
TADA1,Flex_2_08,81
TADA1,Flex_2_09,86
TADA1,Flex_2_10,79
TADA1,Flex_2_11,85
TADA1,Flex_2_12,89
TADA1,Flex_2_13,106
TADA1,Flex_2_14,83
TADA1,Flex_2_15,80
TADA1,Flex_2_16,69
TADA1,Flex_3_01,86
TADA1,Flex_3_02,99
TADA1,Flex_3_03,117
TADA1,Flex_3_04,96
TADA1,Flex_3_05,82
TADA1,Flex_3_06,104
TADA1,Flex_3_07,90
TADA1,Flex_3_08,113
TADA1,Flex_3_09,71
TADA1,Flex_3_10,89
TADA1,Flex_3_11,83
TADA1,Flex_3_12,74
TADA1,Flex_3_13,98
TADA1,Flex_3_14,92
TADA1,Flex_3_15,101
TADA1,Flex_3_16,96
TAF13,Flex_1_01,6
TAF13,Flex_1_02,4
TAF13,Flex_1_03,1
TAF13,Flex_1_04,3
TAF13,Flex_1_05,6
TAF13,Flex_1_06,1
TAF13,Flex_1_07,3
TAF13,Flex_1_08,8
TAF13,Flex_1_09,2
TAF13,Flex_1_10,2
TAF13,Flex_1_11,2
TAF13,Flex_1_12,0
TAF13,Flex_1_13,1
TAF13,Flex_1_14,2
TAF13,Flex_1_15,1
TAF13,Flex_1_16,1
TAF13,Flex_2_01,6
TAF13,Flex_2_02,2
TAF13,Flex_2_03,5
TAF13,Flex_2_04,3
TAF13,Flex_2_05,3
TAF13,Flex_2_06,2
TAF13,Flex_2_07,1
TAF13,Flex_2_08,0
TAF13,Flex_2_09,5
TAF13,Flex_2_10,4
TAF13,Flex_2_11,4
TAF13,Flex_2_12,5
TAF13,Flex_2_13,4
TAF13,Flex_2_14,3
TAF13,Flex_2_15,2
TAF13,Flex_2_16,1
TAF13,Flex_3_01,2
TAF13,Flex_3_02,2
TAF13,Flex_3_03,4
TAF13,Flex_3_04,2
TAF13,Flex_3_05,2
TAF13,Flex_3_06,4
TAF13,Flex_3_07,3
TAF13,Flex_3_08,4
TAF13,Flex_3_09,4
TAF13,Flex_3_10,2
TAF13,Flex_3_11,1
TAF13,Flex_3_12,2
TAF13,Flex_3_13,5
TAF13,Flex_3_14,1
TAF13,Flex_3_15,2
TAF13,Flex_3_16,5
TARBP2,Flex_1_01,51
TARBP2,Flex_1_02,32
TARBP2,Flex_1_03,33
TARBP2,Flex_1_04,38
TARBP2,Flex_1_05,37
TARBP2,Flex_1_06,35
TARBP2,Flex_1_07,42
TARBP2,Flex_1_08,44
TARBP2,Flex_1_09,39
TARBP2,Flex_1_10,41
TARBP2,Flex_1_11,45
TARBP2,Flex_1_12,46
TARBP2,Flex_1_13,33
TARBP2,Flex_1_14,45
TARBP2,Flex_1_15,38
TARBP2,Flex_1_16,26
TARBP2,Flex_2_01,38
TARBP2,Flex_2_02,33
TARBP2,Flex_2_03,42
TARBP2,Flex_2_04,41
TARBP2,Flex_2_05,54
TARBP2,Flex_2_06,57
TARBP2,Flex_2_07,43
TARBP2,Flex_2_08,44
TARBP2,Flex_2_09,40
TARBP2,Flex_2_10,35
TARBP2,Flex_2_11,51
TARBP2,Flex_2_12,31
TARBP2,Flex_2_13,45
TARBP2,Flex_2_14,50
TARBP2,Flex_2_15,35
TARBP2,Flex_2_16,40
TARBP2,Flex_3_01,38
TARBP2,Flex_3_02,44
TARBP2,Flex_3_03,67
TARBP2,Flex_3_04,47
TARBP2,Flex_3_05,53
TARBP2,Flex_3_06,43
TARBP2,Flex_3_07,44
TARBP2,Flex_3_08,53
TARBP2,Flex_3_09,39
TARBP2,Flex_3_10,43
TARBP2,Flex_3_11,38
TARBP2,Flex_3_12,36
TARBP2,Flex_3_13,43
TARBP2,Flex_3_14,39
TARBP2,Flex_3_15,56
TARBP2,Flex_3_16,45
TAZ,Flex_1_01,13
TAZ,Flex_1_02,19
TAZ,Flex_1_03,10
TAZ,Flex_1_04,16
TAZ,Flex_1_05,15
TAZ,Flex_1_06,16
TAZ,Flex_1_07,9
TAZ,Flex_1_08,16
TAZ,Flex_1_09,17
TAZ,Flex_1_10,16
TAZ,Flex_1_11,11
TAZ,Flex_1_12,21
TAZ,Flex_1_13,15
TAZ,Flex_1_14,7
TAZ,Flex_1_15,14
TAZ,Flex_1_16,11
TAZ,Flex_2_01,17
TAZ,Flex_2_02,18
TAZ,Flex_2_03,9
TAZ,Flex_2_04,18
TAZ,Flex_2_05,13
TAZ,Flex_2_06,11
TAZ,Flex_2_07,14
TAZ,Flex_2_08,14
TAZ,Flex_2_09,21
TAZ,Flex_2_10,14
TAZ,Flex_2_11,24
TAZ,Flex_2_12,20
TAZ,Flex_2_13,15
TAZ,Flex_2_14,18
TAZ,Flex_2_15,11
TAZ,Flex_2_16,8
TAZ,Flex_3_01,12
TAZ,Flex_3_02,23
TAZ,Flex_3_03,6
TAZ,Flex_3_04,28
TAZ,Flex_3_05,17
TAZ,Flex_3_06,17
TAZ,Flex_3_07,17
TAZ,Flex_3_08,20
TAZ,Flex_3_09,16
TAZ,Flex_3_10,18
TAZ,Flex_3_11,8
TAZ,Flex_3_12,18
TAZ,Flex_3_13,17
TAZ,Flex_3_14,18
TAZ,Flex_3_15,28
TAZ,Flex_3_16,15
TCF3,Flex_1_01,32
TCF3,Flex_1_02,27
TCF3,Flex_1_03,32
TCF3,Flex_1_04,29
TCF3,Flex_1_05,27
TCF3,Flex_1_06,28
TCF3,Flex_1_07,29
TCF3,Flex_1_08,23
TCF3,Flex_1_09,20
TCF3,Flex_1_10,20
TCF3,Flex_1_11,19
TCF3,Flex_1_12,19
TCF3,Flex_1_13,38
TCF3,Flex_1_14,26
TCF3,Flex_1_15,26
TCF3,Flex_1_16,29
TCF3,Flex_2_01,32
TCF3,Flex_2_02,30
TCF3,Flex_2_03,20
TCF3,Flex_2_04,28
TCF3,Flex_2_05,21
TCF3,Flex_2_06,41
TCF3,Flex_2_07,27
TCF3,Flex_2_08,21
TCF3,Flex_2_09,27
TCF3,Flex_2_10,27
TCF3,Flex_2_11,23
TCF3,Flex_2_12,26
TCF3,Flex_2_13,26
TCF3,Flex_2_14,32
TCF3,Flex_2_15,28
TCF3,Flex_2_16,28
TCF3,Flex_3_01,29
TCF3,Flex_3_02,27
TCF3,Flex_3_03,43
TCF3,Flex_3_04,16
TCF3,Flex_3_05,42
TCF3,Flex_3_06,30
TCF3,Flex_3_07,34
TCF3,Flex_3_08,35
TCF3,Flex_3_09,23
TCF3,Flex_3_10,31
TCF3,Flex_3_11,36
TCF3,Flex_3_12,30
TCF3,Flex_3_13,29
TCF3,Flex_3_14,27
TCF3,Flex_3_15,32
TCF3,Flex_3_16,18
TET1,Flex_1_01,47
TET1,Flex_1_02,45
TET1,Flex_1_03,46
TET1,Flex_1_04,54
TET1,Flex_1_05,59
TET1,Flex_1_06,62
TET1,Flex_1_07,62
TET1,Flex_1_08,39
TET1,Flex_1_09,36
TET1,Flex_1_10,49
TET1,Flex_1_11,57
TET1,Flex_1_12,36
TET1,Flex_1_13,51
TET1,Flex_1_14,50
TET1,Flex_1_15,45
TET1,Flex_1_16,59
TET1,Flex_2_01,58
TET1,Flex_2_02,49
TET1,Flex_2_03,45
TET1,Flex_2_04,52
TET1,Flex_2_05,55
TET1,Flex_2_06,59
TET1,Flex_2_07,52
TET1,Flex_2_08,50
TET1,Flex_2_09,52
TET1,Flex_2_10,43
TET1,Flex_2_11,51
TET1,Flex_2_12,53
TET1,Flex_2_13,46
TET1,Flex_2_14,43
TET1,Flex_2_15,42
TET1,Flex_2_16,62
TET1,Flex_3_01,53
TET1,Flex_3_02,44
TET1,Flex_3_03,56
TET1,Flex_3_04,48
TET1,Flex_3_05,53
TET1,Flex_3_06,39
TET1,Flex_3_07,42
TET1,Flex_3_08,51
TET1,Flex_3_09,53
TET1,Flex_3_10,60
TET1,Flex_3_11,56
TET1,Flex_3_12,53
TET1,Flex_3_13,52
TET1,Flex_3_14,42
TET1,Flex_3_15,58
TET1,Flex_3_16,59
TFAM,Flex_1_01,25
TFAM,Flex_1_02,18
TFAM,Flex_1_03,27
TFAM,Flex_1_04,28
TFAM,Flex_1_05,25
TFAM,Flex_1_06,26
TFAM,Flex_1_07,21
TFAM,Flex_1_08,19
TFAM,Flex_1_09,18
TFAM,Flex_1_10,38
TFAM,Flex_1_11,26
TFAM,Flex_1_12,21
TFAM,Flex_1_13,22
TFAM,Flex_1_14,23
TFAM,Flex_1_15,22
TFAM,Flex_1_16,15
TFAM,Flex_2_01,18
TFAM,Flex_2_02,20
TFAM,Flex_2_03,23
TFAM,Flex_2_04,26
TFAM,Flex_2_05,23
TFAM,Flex_2_06,27
TFAM,Flex_2_07,19
TFAM,Flex_2_08,18
TFAM,Flex_2_09,26
TFAM,Flex_2_10,29
TFAM,Flex_2_11,23
TFAM,Flex_2_12,13
TFAM,Flex_2_13,25
TFAM,Flex_2_14,19
TFAM,Flex_2_15,18
TFAM,Flex_2_16,24
TFAM,Flex_3_01,24
TFAM,Flex_3_02,27
TFAM,Flex_3_03,22
TFAM,Flex_3_04,27
TFAM,Flex_3_05,23
TFAM,Flex_3_06,16
TFAM,Flex_3_07,22
TFAM,Flex_3_08,30
TFAM,Flex_3_09,17
TFAM,Flex_3_10,23
TFAM,Flex_3_11,27
TFAM,Flex_3_12,15
TFAM,Flex_3_13,28
TFAM,Flex_3_14,31
TFAM,Flex_3_15,18
TFAM,Flex_3_16,30
TGFBR2,Flex_1_01,22
TGFBR2,Flex_1_02,26
TGFBR2,Flex_1_03,25
TGFBR2,Flex_1_04,37
TGFBR2,Flex_1_05,27
TGFBR2,Flex_1_06,31
TGFBR2,Flex_1_07,28
TGFBR2,Flex_1_08,22
TGFBR2,Flex_1_09,33
TGFBR2,Flex_1_10,38
TGFBR2,Flex_1_11,31
TGFBR2,Flex_1_12,27
TGFBR2,Flex_1_13,29
TGFBR2,Flex_1_14,31
TGFBR2,Flex_1_15,27
TGFBR2,Flex_1_16,25
TGFBR2,Flex_2_01,40
TGFBR2,Flex_2_02,28
TGFBR2,Flex_2_03,23
TGFBR2,Flex_2_04,28
TGFBR2,Flex_2_05,42
TGFBR2,Flex_2_06,32
TGFBR2,Flex_2_07,28
TGFBR2,Flex_2_08,36
TGFBR2,Flex_2_09,24
TGFBR2,Flex_2_10,29
TGFBR2,Flex_2_11,25
TGFBR2,Flex_2_12,33
TGFBR2,Flex_2_13,27
TGFBR2,Flex_2_14,35
TGFBR2,Flex_2_15,42
TGFBR2,Flex_2_16,31
TGFBR2,Flex_3_01,36
TGFBR2,Flex_3_02,30
TGFBR2,Flex_3_03,28
TGFBR2,Flex_3_04,43
TGFBR2,Flex_3_05,26
TGFBR2,Flex_3_06,38
TGFBR2,Flex_3_07,30
TGFBR2,Flex_3_08,28
TGFBR2,Flex_3_09,24
TGFBR2,Flex_3_10,30
TGFBR2,Flex_3_11,27
TGFBR2,Flex_3_12,28
TGFBR2,Flex_3_13,47
TGFBR2,Flex_3_14,46
TGFBR2,Flex_3_15,25
TGFBR2,Flex_3_16,26
TMBIM6,Flex_1_01,11
TMBIM6,Flex_1_02,12
TMBIM6,Flex_1_03,12
